model,fusion_alpha,ease_lambda,rp3_beta,rp3_topK,bucket,NDCG@10_mean,NDCG@10_std,NDCG@10_count,Recall@10_mean,Recall@10_std,Recall@10_count,HitRate@10_mean,HitRate@10_std,HitRate@10_count,NDCG@20_mean,NDCG@20_std,NDCG@20_count,Recall@20_mean,Recall@20_std,Recall@20_count,HitRate@20_mean,HitRate@20_std,HitRate@20_count,n_users_mean,n_users_std,n_users_count
Hybrid-Matrix,0.5,200,0.6,200,q2,0.0072279042047255935,0.0005001756311599194,5,0.013376577237629297,0.0008485050952176561,5,0.02274768088881248,0.00090639111888122,5,0.011100762735867816,0.0007095478425828141,5,0.026089939924634924,0.001705736987071065,5,0.04297447355616144,0.0023010020358217617,5,4440.2,45.146428430164846,5
Hybrid-Matrix,0.5,200,0.6,200,q3,0.0032008395092470035,0.00024198296929695112,5,0.006030597319293467,0.0009747665064850076,5,0.009119720043515227,0.0013549087475994896,5,0.0045083975040147595,0.00035323440212592047,5,0.010331172131414709,0.0010937434749323663,5,0.015466888796272532,0.0010813247169862358,5,2896.4,24.795160818191906,5
Hybrid-Matrix,0.5,200,0.6,200,q4,0.000984475192095901,0.0003324591110388236,5,0.0016159749527020414,0.0007145341543393683,5,0.0021886990895494383,0.0005573943940621505,5,0.001671202058047598,0.0005508501942313365,5,0.004137310123631896,0.0016188916526614192,5,0.004990446729432182,0.001371782778252347,5,1647.8,38.15363678602605,5
Hybrid-Matrix,0.5,200,0.6,200,q5,0.0008819420468444885,0.0009049854930990204,5,0.0014407649865741732,0.0010324958956540653,5,0.0014407649865741732,0.0010324958956540653,5,0.0010072509042299929,0.0007881766400942055,5,0.0018912154370246236,0.0006768254746303698,5,0.002041365587174774,0.0008404417832899491,5,690.4,16.379865689315046,5
Hybrid-Matrix,0.5,500,0.3,200,overall,0.29806392734190473,0.001666656627926312,5,0.17923687863866483,0.0019485354197198122,5,0.8191580608177127,0.0057928807100596945,5,0.29277830574153524,0.002178908518103554,5,0.2562098639020318,0.002331625050798528,5,0.8921684399024393,0.005806310353202417,5,6007.4,3.4351128074635104,5
Hybrid-Matrix,0.5,500,0.3,200,q1,0.3183786237667894,0.001547010720840946,5,0.23181902488802106,0.001590362837705276,5,0.826702025475614,0.005682009015976974,5,0.32645255184244415,0.0021814959287815294,5,0.3323673315245244,0.002267363505725538,5,0.8997171234881656,0.0051006577044676316,5,5941.2,4.147288270665454,5
Hybrid-Matrix,0.5,500,0.3,200,q2,0.0017132412028833684,0.00038952489376706056,5,0.0033072262176720006,0.0007730670845209923,5,0.004773392189041855,0.0012514236958889933,5,0.002658961677495895,0.00046512520607739673,5,0.006580988486397448,0.0011376026471837473,5,0.009901431842501262,0.001546412209168345,5,4440.2,45.146428430164846,5
Hybrid-Matrix,0.5,500,0.3,200,q3,0.0005227197752388872,9.825092701854537e-05,5,0.0008790246784614039,0.00022792649429181628,5,0.0011731261696954671,0.00018260181226240378,5,0.0008378154439099613,0.00013658926830753553,5,0.002075223318737142,0.0004819433698143182,5,0.0026223726770041337,0.0003783347723087316,5,2896.4,24.795160818191906,5
Hybrid-Matrix,0.5,500,0.3,200,q4,0.00017602084720092572,0.00019420608502590268,5,0.0002994810488392363,0.0002998668416711044,5,0.0003590758045007381,0.00032780060051491443,5,0.00021851997867705715,0.00016395865070292288,5,0.0004554613919696717,0.00026454610662595454,5,0.0006044482811234262,0.00042166795820807205,5,1647.8,38.15363678602605,5
Hybrid-Matrix,0.5,500,0.3,200,q5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,7.143081521700031e-05,0.00015972415851343906,5,0.000291970802919708,0.0006528665627736611,5,0.000291970802919708,0.0006528665627736611,5,690.4,16.379865689315046,5
Hybrid-Matrix,0.5,500,0.6,200,overall,0.33778195645559606,0.002657913336929754,5,0.20737945082406065,0.0028239410452023926,5,0.8612390928797187,0.005776811811966933,5,0.33605877524731576,0.0031057129109642164,5,0.30063339357746766,0.0032299225414391093,5,0.9227633191645775,0.005239917161546554,5,6007.4,3.4351128074635104,5
Hybrid-Matrix,0.5,500,0.6,200,q1,0.3581939108256039,0.0022516639823715275,5,0.2661364548964407,0.0024359348709282994,5,0.8641695000958279,0.005727988990758985,5,0.37140190503541937,0.002912014532560454,5,0.3844515177781,0.0030282784670438642,5,0.9255374481950358,0.00507582566811698,5,5941.2,4.147288270665454,5
Hybrid-Matrix,0.5,500,0.6,200,q2,0.007988905774193223,0.00039875154292464917,5,0.01463039737526283,0.0006685755172598514,5,0.02572495200489608,0.001073904874828016,5,0.012310362578761152,0.0005195017792934317,5,0.028957850598755018,0.0011482746433069998,5,0.04865137681826921,0.0019483333371879661,5,4440.2,45.146428430164846,5
Hybrid-Matrix,0.5,500,0.6,200,q3,0.0031751720956295984,0.0002868941505991527,5,0.006046849539943406,0.000797572869053613,5,0.009052189446003266,0.0012004076011361091,5,0.004609110191325062,0.00042691605705444814,5,0.010727015494271793,0.001152025478572101,5,0.016505116980672578,0.0009287149107208328,5,2896.4,24.795160818191906,5
Hybrid-Matrix,0.5,500,0.6,200,q4,0.0009579418639500053,0.0003422712405558249,5,0.0016159749527020414,0.0007145341543393683,5,0.0020681445386151404,0.0003669633694641374,5,0.001573527157393274,0.0006201970389389108,5,0.0038949260786777795,0.0017754449181661381,5,0.004748157505091688,0.0016704555739225334,5,1647.8,38.15363678602605,5
Hybrid-Matrix,0.5,500,0.6,200,q5,0.0007406473627688596,0.0008579321181586807,5,0.0011542320352847751,0.0012175203869039385,5,0.0011542320352847751,0.0012175203869039385,5,0.0009319770142982214,0.0006749976426318365,5,0.0018912154370246236,0.0006768254746303698,5,0.002041365587174774,0.0008404417832899491,5,690.4,16.379865689315046,5
Hybrid-Matrix,0.7,200,0.3,200,overall,0.31088527781111364,0.0012714566103020394,5,0.19042487641852368,0.0014588246492253122,5,0.8361032708913634,0.0036333224439389533,5,0.30700266834141887,0.002532548706654357,5,0.27323173750318985,0.00300346069327146,5,0.9065174710217574,0.005707445376587738,5,6007.4,3.4351128074635104,5
Hybrid-Matrix,0.7,200,0.3,200,q1,0.33216220898763354,0.001033511729124986,5,0.24611347306444534,0.0007984770493244401,5,0.8428944162890787,0.003498993754328343,5,0.3423208373199628,0.00247081539445099,5,0.35325750379386806,0.0031347870609966266,5,0.9132168120704452,0.0051056280730211925,5,5941.2,4.147288270665454,5
Hybrid-Matrix,0.7,200,0.3,200,q2,0.0028054039307187388,0.000537355639777291,5,0.005410648175157652,0.000803328521941679,5,0.008101447144871241,0.001349232255333804,5,0.004403231055168435,0.0005374853483038698,5,0.011056201749835454,0.000887201353651097,5,0.01624967921039797,0.0015799337524705036,5,4440.2,45.146428430164846,5
Hybrid-Matrix,0.7,200,0.3,200,q3,0.0008574824548559636,0.00020796284537098278,5,0.0016263236698505548,0.0004661648162139985,5,0.002138978374788813,0.0002739496755694074,5,0.0013393080415046404,0.0003299877989548563,5,0.0032956106124618994,0.0010169333316389503,5,0.004623883615983479,0.0012922839338925908,5,2896.4,24.795160818191906,5
Hybrid-Matrix,0.7,200,0.3,200,q4,0.0003479592027428942,0.0002889482125937291,5,0.0005157386674368206,0.0003321900227162308,5,0.000725002832057724,0.0004999658837228154,5,0.000442202785846443,0.00027683722603798883,5,0.0008747931288280778,0.0004195386012833623,5,0.001204590501273798,0.0007200718582640346,5,1647.8,38.15363678602605,5
Hybrid-Matrix,0.7,200,0.3,200,q5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,8.144319581054886e-05,0.00018211252213721333,5,0.000291970802919708,0.0006528665627736611,5,0.000291970802919708,0.0006528665627736611,5,690.4,16.379865689315046,5
Hybrid-Matrix,0.7,200,0.6,200,overall,0.34327100662922727,0.002424543163996843,5,0.21199428427022796,0.002324302537994405,5,0.8670651646348422,0.004369473675235559,5,0.34236092765897475,0.0027143023664883497,5,0.30879742424444623,0.003162767500873985,5,0.9285564453004944,0.006543909264750807,5,6007.4,3.4351128074635104,5
Hybrid-Matrix,0.7,200,0.6,200,q1,0.3636982607313104,0.0021584980659170925,5,0.2718295478418601,0.0019043968059290217,5,0.8697575091418619,0.004325394614269125,5,0.377933657174593,0.0023823773027976365,5,0.3939408360596648,0.002960296002342465,5,0.9304858231876677,0.005930177689373918,5,5941.2,4.147288270665454,5
Hybrid-Matrix,0.7,200,0.6,200,q2,0.008841021058171934,0.0004930212807661514,5,0.01614638519410611,0.0007289503918268805,5,0.028249107993600912,0.0008872940140708971,5,0.01401865089241007,0.0007051589167267812,5,0.033127363858784946,0.001371079246365998,5,0.05630936927785478,0.0034027039152549317,5,4440.2,45.146428430164846,5
Hybrid-Matrix,0.7,200,0.6,200,q3,0.0033350784124034894,0.00021955318100672249,5,0.006357184244010429,0.0006008433505063419,5,0.00966956909062099,0.0007312030533096859,5,0.0050810379137965975,0.00044146282910461666,5,0.012169494096499752,0.0015663982501439035,5,0.01858046471748328,0.0017612833327009816,5,2896.4,24.795160818191906,5
Hybrid-Matrix,0.7,200,0.6,200,q4,0.0008895144823681433,0.000427636319929667,5,0.0014590794848557739,0.0010661432777610198,5,0.0018286541047159727,0.000992801422368452,5,0.0015357823425047668,0.0006624279414121473,5,0.0037277543480950547,0.0017396088886488005,5,0.004859173439966112,0.0017144074876815044,5,1647.8,38.15363678602605,5
Hybrid-Matrix,0.7,200,0.6,200,q5,0.0005038331545752924,0.0005092382219694767,5,0.0011542320352847751,0.0012175203869039385,5,0.0011542320352847751,0.0012175203869039385,5,0.0006624178894414755,0.0003267580158015574,5,0.0017410652868744734,0.0006597679372467167,5,0.0017410652868744734,0.0006597679372467167,5,690.4,16.379865689315046,5
Hybrid-Matrix,0.7,500,0.3,200,overall,0.32293068595191887,0.001837908249027018,5,0.19874806532217526,0.002282079543555102,5,0.8490210484277043,0.004589734447673268,5,0.31852522535291555,0.002481691846222964,5,0.283783162714799,0.00302379243608132,5,0.9139083453175039,0.006170257278411579,5,6007.4,3.4351128074635104,5
Hybrid-Matrix,0.7,500,0.3,200,q1,0.34502328800414994,0.0014371476536629776,5,0.25714878513774064,0.0017391071890662056,5,0.8555854230721961,0.004207344726551183,5,0.3551908433699297,0.0024148980967152547,5,0.36668753336211735,0.003216573732814961,5,0.9201177777840199,0.0058089032814431655,5,5941.2,4.147288270665454,5
Hybrid-Matrix,0.7,500,0.3,200,q2,0.0037825239022934456,0.0005635392108157874,5,0.007435290689632843,0.0005809862189615482,5,0.0116123502189498,0.0015196577588388377,5,0.00582320352684919,0.00044386254006017296,5,0.014420177453663141,0.0007250489542678248,5,0.022434070976689223,0.0006826110351500781,5,4440.2,45.146428430164846,5
Hybrid-Matrix,0.7,500,0.3,200,q3,0.0010319088786123194,0.0002144429408596187,5,0.0021616583431679987,0.0006629136764358583,5,0.0027604429344792025,0.0005326862818073344,5,0.0016097227269767371,0.00028371730461145374,5,0.00411443669249478,0.0010312179185181496,5,0.005800464346044034,0.0011561427839004732,5,2896.4,24.795160818191906,5
Hybrid-Matrix,0.7,500,0.3,200,q4,0.0004042672581094007,0.0002329964986564836,5,0.0006958666309231393,0.000287620396288587,5,0.0009660692477073577,0.0005264686746520058,5,0.00046169443167681475,0.0002962190185834551,5,0.0008947528679955338,0.00048080811583213023,5,0.001204732732194231,0.0005844301026766541,5,1647.8,38.15363678602605,5
Hybrid-Matrix,0.7,500,0.3,200,q5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,7.473227001746438e-05,0.00016710643587191973,5,0.000291970802919708,0.0006528665627736611,5,0.000291970802919708,0.0006528665627736611,5,690.4,16.379865689315046,5
Hybrid-Matrix,0.7,500,0.6,200,overall,0.3522153410589083,0.0026765198713867423,5,0.2169619228528416,0.002700417421370607,5,0.8722257119667617,0.00469514515623876,5,0.3512801844840487,0.002646276948793645,5,0.31619203813318675,0.0028867219991572314,5,0.9309865616093891,0.00621010799413275,5,6007.4,3.4351128074635104,5
Hybrid-Matrix,0.7,500,0.6,200,q1,0.37272963704316225,0.00233765433563507,5,0.27818439056720057,0.0022679297109765156,5,0.8745041470048898,0.004579735180202115,5,0.3871033031153083,0.0023126187427561593,5,0.40275352963146743,0.002555283843379547,5,0.9326739455258115,0.005785932204803071,5,5941.2,4.147288270665454,5
Hybrid-Matrix,0.7,500,0.6,200,q2,0.010046822452995999,0.00031163768851332103,5,0.018040482146587034,0.0008225465408005984,5,0.032660399143957554,0.0007354528940330485,5,0.01628629198356174,0.0006169464935856497,5,0.038046040923750926,0.001677653315127141,5,0.06852776811322646,0.004462888435753678,5,4440.2,45.146428430164846,5
Hybrid-Matrix,0.7,500,0.6,200,q3,0.0033143183901120357,0.0004156848288714412,5,0.006499878369087456,0.001137611843793209,5,0.010084723618088532,0.0011689004558689928,5,0.00524242329441262,0.0005967311751810437,5,0.012867837213054855,0.0019665667787564073,5,0.02058192794608371,0.0020391224430510047,5,2896.4,24.795160818191906,5
Hybrid-Matrix,0.7,500,0.6,200,q4,0.0008214332197604886,0.00034141813850764954,5,0.0014382172481514368,0.0005682859244965545,5,0.001818861860297965,0.00041503299570028017,5,0.001363265843743244,0.0005854408819692009,5,0.0033386665026171576,0.0017426108559687957,5,0.0042563011405931505,0.0015720880721290197,5,1647.8,38.15363678602605,5
Hybrid-Matrix,0.7,500,0.6,200,q5,0.00042893770768591774,0.0004527934138384346,5,0.0011542320352847751,0.0012175203869039385,5,0.0011542320352847751,0.0012175203869039385,5,0.0005776640853816476,0.00029499174335118544,5,0.0017410652868744734,0.0006597679372467167,5,0.0017410652868744734,0.0006597679372467167,5,690.4,16.379865689315046,5
