model,ease_lambda,rp3_beta,rp3_topK,gamma,normalise,graph_source,seed,bucket,n_users,NDCG@10,Recall@10,HitRate@10,NDCG@20,Recall@20,HitRate@20
Laplacian-EASE,500,0.6,200,100,sym,rp3beta,3,overall,6013,0.31723515678666947,0.181345780242452,0.8142358223848328,0.31168237756940287,0.26792993375559104,0.8864127723266256
Laplacian-EASE,500,0.6,200,100,sym,rp3beta,3,q1,5943,0.3375852000604908,0.23747817218458916,0.8231532895843849,0.34775052372015747,0.3532811219842748,0.8958438499074541
Laplacian-EASE,500,0.6,200,100,sym,rp3beta,3,q2,4400,0.0009747439951486493,0.0018944805194805194,0.004772727272727273,0.0020898105310283967,0.00509522422022422,0.011363636363636364
Laplacian-EASE,500,0.6,200,100,sym,rp3beta,3,q3,2896,0.0,0.0,0.0,5.684711511142779e-05,0.000135655090765588,0.0006906077348066298
Laplacian-EASE,500,0.6,200,100,sym,rp3beta,3,q4,1678,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,100,sym,rp3beta,3,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,1,sym,rp3beta,4,overall,6006,0.36507672201105257,0.22467290021023267,0.8757908757908758,0.3662002663411825,0.3292375322396462,0.9304029304029304
Laplacian-EASE,500,0.3,200,1,sym,rp3beta,4,q1,5939,0.38599034810559235,0.2875119791981662,0.878767469270921,0.40263669427800314,0.41860716279489524,0.9318067014648931
Laplacian-EASE,500,0.3,200,1,sym,rp3beta,4,q2,4417,0.011565873374586073,0.02281872914429424,0.04799637763187684,0.020704627555282823,0.05009313472522931,0.11817976001811184
Laplacian-EASE,500,0.3,200,1,sym,rp3beta,4,q3,2931,0.0018705793409273112,0.0043565498529674574,0.006482429205049471,0.003367908492430077,0.009303547416919683,0.015694302285909244
Laplacian-EASE,500,0.3,200,1,sym,rp3beta,4,q4,1676,0.0006642224058148767,0.001392203659506762,0.0017899761336515514,0.0008722760422501084,0.0021877486077963404,0.002386634844868735
Laplacian-EASE,500,0.3,200,1,sym,rp3beta,4,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,3,sym,rp3beta,4,overall,6006,0.36795141562670425,0.22463223721172793,0.8771228771228772,0.3675464774317307,0.3286434610474624,0.9299034299034299
Laplacian-EASE,500,0.3,200,3,sym,rp3beta,4,q1,5939,0.39051750185055417,0.28978746932923405,0.880114497390133,0.40578013167732085,0.4205341870326344,0.9326485940394006
Laplacian-EASE,500,0.3,200,3,sym,rp3beta,4,q2,4417,0.009104736101039948,0.01890125950699884,0.036676477247000225,0.017089359761978076,0.04288952900180659,0.09667194928684628
Laplacian-EASE,500,0.3,200,3,sym,rp3beta,4,q3,2931,0.0011205082436726577,0.002579161995743367,0.0037529853292391675,0.002845002006963396,0.008468993192636998,0.012964858410098942
Laplacian-EASE,500,0.3,200,3,sym,rp3beta,4,q4,1676,0.00018657883636782698,0.0002983293556085919,0.0005966587112171838,0.0005459515459199815,0.001392203659506762,0.0017899761336515514
Laplacian-EASE,500,0.3,200,3,sym,rp3beta,4,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,10,sym,rp3beta,4,overall,6006,0.36375658917638565,0.21843819891636004,0.8681318681318682,0.361987826684524,0.320714360245318,0.926073926073926
Laplacian-EASE,500,0.3,200,10,sym,rp3beta,4,q1,5939,0.3874967155105264,0.28421159005641083,0.873716113823876,0.4017384339530873,0.4128627251450416,0.9296177807711736
Laplacian-EASE,500,0.3,200,10,sym,rp3beta,4,q2,4417,0.005349716288273873,0.011243412839518794,0.021507810731265564,0.011243625597490514,0.029990052685796006,0.05818428797826579
Laplacian-EASE,500,0.3,200,10,sym,rp3beta,4,q3,2931,0.00045608953891661643,0.0009666780393494824,0.001364721937905152,0.0015593623197015796,0.004788711799970756,0.007164790174002047
Laplacian-EASE,500,0.3,200,10,sym,rp3beta,4,q4,1676,8.296908085368473e-05,0.00014916467780429595,0.0005966587112171838,8.296908085368473e-05,0.00014916467780429595,0.0005966587112171838
Laplacian-EASE,500,0.3,200,10,sym,rp3beta,4,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,30,sym,rp3beta,4,overall,6006,0.3504152228220199,0.20721008848083702,0.8543123543123543,0.3464374700163027,0.3022528721864233,0.9137529137529138
Laplacian-EASE,500,0.3,200,30,sym,rp3beta,4,q1,5939,0.3741497362341818,0.27136900671904157,0.8627715103552787,0.38615946908419735,0.3932807582571025,0.9208620979962957
Laplacian-EASE,500,0.3,200,30,sym,rp3beta,4,q2,4417,0.0024762374073282883,0.004794413193779279,0.010187910346388952,0.0060091549401496865,0.016445446109245067,0.02920534299298166
Laplacian-EASE,500,0.3,200,30,sym,rp3beta,4,q3,2931,0.0001887181674822514,0.0005117707267144319,0.000682360968952576,0.0005006326768958425,0.0015190654904063297,0.002388263391334016
Laplacian-EASE,500,0.3,200,30,sym,rp3beta,4,q4,1676,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,30,sym,rp3beta,4,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,50,sym,rp3beta,4,overall,6006,0.3395139234894324,0.1986139021342739,0.8426573426573427,0.3345606591261959,0.2898531289288206,0.9064269064269064
Laplacian-EASE,500,0.3,200,50,sym,rp3beta,4,q1,5939,0.3622750073751583,0.25991655061482644,0.8516585283717798,0.3734155823004732,0.37924107270268503,0.9151372284896447
Laplacian-EASE,500,0.3,200,50,sym,rp3beta,4,q2,4417,0.001790633199829375,0.0035349395152428882,0.007471134254018565,0.0036543625460598405,0.009346422952943216,0.017659044600407518
Laplacian-EASE,500,0.3,200,50,sym,rp3beta,4,q3,2931,6.9731285427665e-05,0.000170590242238144,0.000341180484476288,0.00013313524389515957,0.0003330571396078049,0.0010235414534288639
Laplacian-EASE,500,0.3,200,50,sym,rp3beta,4,q4,1676,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,50,sym,rp3beta,4,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,75,sym,rp3beta,4,overall,6006,0.3285022090346343,0.19054755462343775,0.8328338328338328,0.3226822032042898,0.2779935020595736,0.8981018981018981
Laplacian-EASE,500,0.3,200,75,sym,rp3beta,4,q1,5939,0.35054306473481467,0.2495848539575538,0.8418925745074929,0.3602422470696264,0.36418267197082516,0.9073918168041758
Laplacian-EASE,500,0.3,200,75,sym,rp3beta,4,q2,4417,0.0010733709352206576,0.0021623704949491683,0.004527960153950645,0.002338620214288238,0.005880750447198262,0.011546298392574145
Laplacian-EASE,500,0.3,200,75,sym,rp3beta,4,q3,2931,0.0,0.0,0.0,9.492823424111127e-05,0.0002843170703969066,0.000682360968952576
Laplacian-EASE,500,0.3,200,75,sym,rp3beta,4,q4,1676,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,75,sym,rp3beta,4,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,100,sym,rp3beta,4,overall,6006,0.3192889239269576,0.1833927887702041,0.8248418248418249,0.31278460029272,0.26791889528294066,0.8916083916083916
Laplacian-EASE,500,0.3,200,100,sym,rp3beta,4,q1,5939,0.3403947735013743,0.23944954814474734,0.8339787843071224,0.3491338782250554,0.3510483771861534,0.9009934332379188
Laplacian-EASE,500,0.3,200,100,sym,rp3beta,4,q2,4417,0.0006287791974349663,0.0010829371368198627,0.002716776092370387,0.001664679510624294,0.004302536569912617,0.008376726284808693
Laplacian-EASE,500,0.3,200,100,sym,rp3beta,4,q3,2931,0.0,0.0,0.0,5.2298464070748755e-05,0.000170590242238144,0.000341180484476288
Laplacian-EASE,500,0.3,200,100,sym,rp3beta,4,q4,1676,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,100,sym,rp3beta,4,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,1,sym,rp3beta,4,overall,6006,0.36492940601166063,0.22471338394484922,0.8754578754578755,0.36615646979296707,0.32920857262107733,0.9300699300699301
Laplacian-EASE,500,0.6,200,1,sym,rp3beta,4,q1,5939,0.3857897462805592,0.28753859876678656,0.878430712241118,0.40248292159255217,0.41846587899985777,0.9314699444350901
Laplacian-EASE,500,0.6,200,1,sym,rp3beta,4,q2,4417,0.011640667426327897,0.022823994214240695,0.04799637763187684,0.020827423120940144,0.0500741316452358,0.11885895404120443
Laplacian-EASE,500,0.6,200,1,sym,rp3beta,4,q3,2931,0.0018899829954365044,0.004366584573099113,0.006823609689525759,0.0033880100583640375,0.009334563824599346,0.016035482770385533
Laplacian-EASE,500,0.6,200,1,sym,rp3beta,4,q4,1676,0.0006642224058148767,0.001392203659506762,0.0017899761336515514,0.0008722760422501084,0.0021877486077963404,0.002386634844868735
Laplacian-EASE,500,0.6,200,1,sym,rp3beta,4,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,3,sym,rp3beta,4,overall,6006,0.36784793317944636,0.2244523143506958,0.8766233766233766,0.3676194444144426,0.3288109282423056,0.9299034299034299
Laplacian-EASE,500,0.6,200,3,sym,rp3beta,4,q1,5939,0.39018249051852577,0.2893192315505351,0.8796093618454285,0.40566679555953117,0.4204559418644392,0.9326485940394006
Laplacian-EASE,500,0.6,200,3,sym,rp3beta,4,q2,4417,0.009383283254685753,0.01910196767202468,0.03916685533167308,0.017413258023141184,0.04340823476134962,0.09916232737151913
Laplacian-EASE,500,0.6,200,3,sym,rp3beta,4,q3,2931,0.0011410078719848557,0.0025824113336907605,0.0040941658137154556,0.0028850751671106773,0.008479027912768654,0.01330603889457523
Laplacian-EASE,500,0.6,200,3,sym,rp3beta,4,q4,1676,0.00034099600092797773,0.0006463802704852824,0.0011933174224343676,0.000568607029728307,0.001392203659506762,0.0017899761336515514
Laplacian-EASE,500,0.6,200,3,sym,rp3beta,4,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,10,sym,rp3beta,4,overall,6006,0.3637145360064067,0.21851535695417892,0.8677988677988678,0.3615724273680277,0.3202100785832693,0.926073926073926
Laplacian-EASE,500,0.6,200,10,sym,rp3beta,4,q1,5939,0.387389930453115,0.2845240188809726,0.8735477353089746,0.40101943219524916,0.412005012638061,0.9292810237413706
Laplacian-EASE,500,0.6,200,10,sym,rp3beta,4,q2,4417,0.0056284132662831,0.011276542053563847,0.022187004754358162,0.011808220746386329,0.030701730520721175,0.06203305410912384
Laplacian-EASE,500,0.6,200,10,sym,rp3beta,4,q3,2931,0.00045982751024763494,0.0009666780393494824,0.001364721937905152,0.001687492331145245,0.00517253984500658,0.008188331627430911
Laplacian-EASE,500,0.6,200,10,sym,rp3beta,4,q4,1676,9.010717078031339e-05,0.00014916467780429595,0.0005966587112171838,9.010717078031339e-05,0.00014916467780429595,0.0005966587112171838
Laplacian-EASE,500,0.6,200,10,sym,rp3beta,4,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,30,sym,rp3beta,4,overall,6006,0.35035512968026983,0.2072308718471204,0.8524808524808525,0.3462978455067039,0.30241085741093504,0.9145854145854145
Laplacian-EASE,500,0.6,200,30,sym,rp3beta,4,q1,5939,0.37395127881116474,0.2712399125461932,0.8607509681764607,0.38585192777867233,0.3932504531171148,0.9211988550260987
Laplacian-EASE,500,0.6,200,30,sym,rp3beta,4,q2,4417,0.002810533094857144,0.005276213862358305,0.011319900384876612,0.006672786978861418,0.017914297108320203,0.032374915100747116
Laplacian-EASE,500,0.6,200,30,sym,rp3beta,4,q3,2931,0.00023675522429711837,0.0006254975548731945,0.0010235414534288639,0.0005577697143879711,0.0016327923185650924,0.002729443875810304
Laplacian-EASE,500,0.6,200,30,sym,rp3beta,4,q4,1676,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,30,sym,rp3beta,4,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,50,sym,rp3beta,4,overall,6006,0.339762070562224,0.19886838754146743,0.8421578421578422,0.33492115773038317,0.29029614982255375,0.9062604062604063
Laplacian-EASE,500,0.6,200,50,sym,rp3beta,4,q1,5939,0.36250114161330826,0.26026577862606404,0.8509850143121738,0.37364572372209653,0.37926906712288616,0.9148004714598418
Laplacian-EASE,500,0.6,200,50,sym,rp3beta,4,q2,4417,0.002068238156894709,0.003865911840781662,0.008376726284808693,0.004292785897816231,0.010824037482402888,0.020602218700475437
Laplacian-EASE,500,0.6,200,50,sym,rp3beta,4,q3,2931,8.092723055929588e-05,0.000170590242238144,0.000341180484476288,0.00030469700995959894,0.0010154181085603809,0.0017059024223814397
Laplacian-EASE,500,0.6,200,50,sym,rp3beta,4,q4,1676,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,50,sym,rp3beta,4,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,75,sym,rp3beta,4,overall,6006,0.3301671312664105,0.1914546025282511,0.8338328338328338,0.3242968780878715,0.2794870040918743,0.9009324009324009
Laplacian-EASE,500,0.6,200,75,sym,rp3beta,4,q1,5939,0.3521141807460195,0.25049871046517286,0.8427344670820003,0.3619441965011014,0.36620480136520756,0.9100858730425998
Laplacian-EASE,500,0.6,200,75,sym,rp3beta,4,q2,4417,0.001453488195908894,0.002846312241829561,0.006339144215530904,0.0029491248252809035,0.007227714930907143,0.014715870500339597
Laplacian-EASE,500,0.6,200,75,sym,rp3beta,4,q3,2931,6.297362564980149e-05,0.000170590242238144,0.000341180484476288,0.00012637758411729606,0.0003330571396078049,0.0010235414534288639
Laplacian-EASE,500,0.6,200,75,sym,rp3beta,4,q4,1676,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,75,sym,rp3beta,4,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,100,sym,rp3beta,4,overall,6006,0.322095629654615,0.1855288697453594,0.8268398268398268,0.31538779503429926,0.2701603297719179,0.891941391941392
Laplacian-EASE,500,0.6,200,100,sym,rp3beta,4,q1,5939,0.343261285439989,0.24212043829577823,0.8356625694561374,0.3519660164929073,0.3539588905506795,0.9013301902677219
Laplacian-EASE,500,0.6,200,100,sym,rp3beta,4,q2,4417,0.001113522104811391,0.0022472697478357426,0.004527960153950645,0.0020222571803546014,0.004825677680556558,0.009508716323296355
Laplacian-EASE,500,0.6,200,100,sym,rp3beta,4,q3,2931,0.0,0.0,0.0,9.570285243645423e-05,0.0002843170703969066,0.000682360968952576
Laplacian-EASE,500,0.6,200,100,sym,rp3beta,4,q4,1676,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,100,sym,rp3beta,4,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
