dataset,seed,family,prior,mu,rho,train_time_s,NDCG@10,MAP@10,HitRate@10,Recall@10,Coverage@10,Gini@10,Novelty@10,NDCG@20,MAP@20,HitRate@20,Recall@20,Coverage@20,Gini@20,Novelty@20,NDCG@k,MAP@k,HitRate@k,Recall@k,Coverage@k,Gini@k,Novelty@k,wilcoxon_vs_EASE_stat,wilcoxon_vs_EASE_p,wilcoxon_vs_EASE_n_pairs,wilcoxon_vs_EASE_sign,wilcoxon_vs_EASE_mean_diff,wilcoxon_vs_EASE_median_diff
ml-1m,4,CAR-SAR-EASE,car,1.0,0.1,128.438898563385,0.3634363116693985,0.2295763133156841,0.8752913752913752,0.22396437670745162,0.29361826697892274,0.7617924448432922,2.3485111217950645,0.36499705608468946,0.20481822457293972,0.9305694305694305,0.3289511107753501,0.3820257611241218,0.7537631461769392,2.5190497540453913,0.3634363116693985,0.2295763133156841,0.8752913752913752,0.22396437670745162,0.29361826697892274,0.7617924448432922,2.3485111217950645,1968905.0,2.2766087194035586e-18,6006,1,0.0032163405981203343,0.0
ml-1m,4,CAR-SAR-EASE,car,3.0,0.1,131.0674352645874,0.36651616191609854,0.23282555530783985,0.8762903762903763,0.22413569785774415,0.2687353629976581,0.7646364891462929,2.2993552708826326,0.3660605914060373,0.20661654023862264,0.9292374292374292,0.3273735866091286,0.3556791569086651,0.7562721914573767,2.473221001126548,0.36651616191609854,0.23282555530783985,0.8762903762903763,0.22413569785774415,0.2687353629976581,0.7646364891462929,2.2993552708826326,3641325.0,4.4535835314446696e-21,6006,1,0.006296190844820339,0.0
ml-1m,4,CAR-SAR-EASE,car,10.0,0.1,131.16890931129456,0.36540618509106476,0.23341216430856454,0.8706293706293706,0.22084842736619853,0.23682669789227168,0.7832044757879122,2.20178237028955,0.36332030049822267,0.2056461892505801,0.9255744255744256,0.32197783103847594,0.30708430913348944,0.7657642802066063,2.373875301634439,0.36540618509106476,0.23341216430856454,0.8706293706293706,0.22084842736619853,0.23682669789227168,0.7832044757879122,2.20178237028955,5261903.0,1.7712320351354117e-06,6006,1,0.005186214019786599,0.0
ml-1m,4,CAR-SAR-EASE,car,30.0,0.1,130.5574107170105,0.35292330510883635,0.22462853564823518,0.8548118548118548,0.20909546700542367,0.1835480093676815,0.796196573230066,2.0640426344916927,0.34979929168493507,0.19601071973513925,0.9172494172494172,0.30676371957041093,0.2529274004683841,0.7859628411711745,2.2320039211094262,0.35292330510883635,0.22462853564823518,0.8548118548118548,0.20909546700542367,0.1835480093676815,0.796196573230066,2.0640426344916927,5754529.5,1.663252380159075e-07,6006,-1,-0.007296665962441879,0.0
ml-1m,4,CAR-SAR-EASE,car,1.0,0.5,130.78082847595215,0.3635274172961925,0.22967697585965724,0.8752913752913752,0.2241158050800025,0.2933255269320843,0.7606499953805343,2.3508765572675845,0.36503213495618575,0.2048839786269393,0.9309024309024309,0.32909046208960285,0.3831967213114754,0.7535186865591754,2.5215410654382535,0.3635274172961925,0.22967697585965724,0.8752913752913752,0.2241158050800025,0.2933255269320843,0.7606499953805343,2.3508765572675845,1945957.5,6.572872241885834e-19,6006,1,0.003307446224914214,0.0
ml-1m,4,CAR-SAR-EASE,car,3.0,0.5,132.0064651966095,0.36648803300655197,0.2328385670399559,0.8757908757908758,0.2238891224256457,0.2696135831381733,0.7630516425304699,2.3053230480355755,0.3664808600490884,0.20683584813615957,0.9302364302364302,0.32804629491557996,0.35860655737704916,0.75587804032702,2.479233890530446,0.36648803300655197,0.2328385670399559,0.8757908757908758,0.2238891224256457,0.2696135831381733,0.7630516425304699,2.3053230480355755,3600356.5,1.3030875488114397e-21,6006,1,0.006268061935273759,0.0
ml-1m,4,CAR-SAR-EASE,car,10.0,0.5,130.2626292705536,0.3659123142045888,0.23385650968771718,0.870962370962371,0.22090577150586332,0.2382903981264637,0.7801925756471211,2.2132285588944822,0.36366266510636863,0.20595814819217362,0.9252414252414253,0.32220758877471156,0.3100117096018735,0.7634674579433787,2.3857351934871525,0.3659123142045888,0.23385650968771718,0.870962370962371,0.22090577150586332,0.2382903981264637,0.7801925756471211,2.2132285588944822,5191086.0,7.465797656620886e-08,6006,1,0.0056923431333106966,0.0
ml-1m,4,CAR-SAR-EASE,car,30.0,0.5,131.92967629432678,0.3542743549691222,0.2256067283214392,0.8571428571428571,0.2103541979332823,0.1864754098360656,0.7907972718019816,2.086033471897639,0.35087748212919867,0.19675717539689883,0.9177489177489178,0.3077788353102024,0.25585480093676816,0.7799508081544695,2.254419160459505,0.3542743549691222,0.2256067283214392,0.8571428571428571,0.2103541979332823,0.1864754098360656,0.7907972718019816,2.086033471897639,5830495.5,1.0807875949502628e-05,6006,-1,-0.0059456161021561055,0.0
ml-1m,4,CAR-SAR-EASE,car,1.0,0.9,130.1395366191864,0.36366171984410456,0.2297849900896953,0.8751248751248751,0.22419426790677593,0.29449648711943793,0.7607081453999944,2.3529967957688953,0.3651488432417604,0.20498025272786116,0.9310689310689311,0.32919807338938595,0.38466042154566743,0.7537686691796281,2.5235152298373644,0.36366171984410456,0.2297849900896953,0.8751248751248751,0.22419426790677593,0.29449648711943793,0.7607081453999944,2.3529967957688953,1940042.5,2.426956287465549e-20,6006,1,0.003441748772826362,0.0
ml-1m,4,CAR-SAR-EASE,car,3.0,0.9,129.35971236228943,0.3663453773781985,0.23271565347812515,0.8766233766233766,0.22386559043485313,0.2707845433255269,0.7619240939240939,2.310770832056236,0.36668998815869974,0.20694961938678882,0.9300699300699301,0.3285797716880209,0.3597775175644028,0.7544087862232696,2.485093534610623,0.3663453773781985,0.23271565347812515,0.8766233766233766,0.22386559043485313,0.2707845433255269,0.7619240939240939,2.310770832056236,3576276.5,9.760233242873462e-22,6006,1,0.006125406306920286,0.0
ml-1m,4,CAR-SAR-EASE,car,10.0,0.9,131.04685139656067,0.36588257094294546,0.2338224782272401,0.8717948717948718,0.22105147226665384,0.23799765807962528,0.77509268099674,2.226040612129238,0.36362699808939286,0.20593106831149352,0.9252414252414253,0.32212030468295416,0.30971896955503514,0.7582259580369222,2.3988648704896955,0.36588257094294546,0.2338224782272401,0.8717948717948718,0.22105147226665384,0.23799765807962528,0.77509268099674,2.226040612129238,5215247.5,2.3045565584554027e-07,6006,1,0.005662599871667198,0.0
ml-1m,4,CAR-SAR-EASE,car,30.0,0.9,131.1279797554016,0.3549842177968401,0.2259778643083632,0.8573093573093573,0.21092814266446094,0.1873536299765808,0.781927967865468,2.1112889989514274,0.3516554974726659,0.19725889342405156,0.9177489177489178,0.3084642719711832,0.25673302107728335,0.7705724909829814,2.2813231426041742,0.3549842177968401,0.2259778643083632,0.8573093573093573,0.21092814266446094,0.1873536299765808,0.781927967865468,2.1112889989514274,5890315.5,0.00017938038659521456,6006,-1,-0.0052357532744380705,0.0
ml-1m,4,CAR-SAR-EASE,sar,1.0,0.1,129.8802773952484,0.36492072428861,0.23098856938496962,0.8757908757908758,0.22465154564875528,0.29098360655737704,0.7648485652509798,2.337681035772706,0.3659309354889584,0.20581003062644065,0.9307359307359307,0.32914496117560604,0.38026932084309134,0.7567196596064958,2.5097272027585715,0.36492072428861,0.23098856938496962,0.8757908757908758,0.22465154564875528,0.29098360655737704,0.7648485652509798,2.337681035772706,2411874.0,2.4193298692309546e-25,6006,1,0.004700753217331762,0.0
ml-1m,4,CAR-SAR-EASE,sar,3.0,0.1,131.6408200263977,0.3679117904008855,0.23446134555899292,0.8756243756243757,0.22423624467818257,0.2655152224824356,0.7723462131400389,2.2776848479577634,0.3669383060088784,0.2075934090191857,0.9289044289044289,0.32750830698291844,0.3518735362997658,0.7631859959231007,2.4515894137576604,0.3679117904008855,0.23446134555899292,0.8756243756243757,0.22423624467818257,0.2655152224824356,0.7723462131400389,2.2776848479577634,4020328.5,6.212917723095802e-22,6006,1,0.0076918193296073595,0.0
ml-1m,4,CAR-SAR-EASE,sar,10.0,0.1,132.03503680229187,0.36238653443417146,0.23150992798668538,0.8663003663003663,0.21759384076487367,0.22511709601873536,0.7912748283359465,2.162484953530993,0.36048708673113106,0.2036802780543759,0.9242424242424242,0.31880897549830683,0.29361826697892274,0.7737666454515906,2.332584830149661,0.36238653443417146,0.23150992798668538,0.8663003663003663,0.21759384076487367,0.22511709601873536,0.7912748283359465,2.162484953530993,5813618.0,0.18118140258498427,6006,1,0.002166563362893245,0.0
ml-1m,4,CAR-SAR-EASE,sar,30.0,0.1,131.81938076019287,0.3467208443244582,0.21951400239027788,0.8508158508158508,0.20513460026650324,0.17096018735362997,0.8095100675580129,2.0077731924651054,0.34227711871568745,0.19055077618823815,0.9135864135864136,0.2988505655980204,0.2374121779859485,0.800050381184783,2.170874369517517,0.3467208443244582,0.21951400239027788,0.8508158508158508,0.20513460026650324,0.17096018735362997,0.8095100675580129,2.0077731924651054,5547981.0,2.748407377818082e-18,6006,-1,-0.013499126746819953,0.0
ml-1m,4,CAR-SAR-EASE,sar,1.0,0.5,131.8965516090393,0.36492984524950756,0.23099108670891552,0.8757908757908758,0.2246607956580053,0.29098360655737704,0.7647952315960365,2.337778795765016,0.36593521461328615,0.20581394902013558,0.9307359307359307,0.329148291178936,0.38026932084309134,0.7567220564911097,2.5097279768564342,0.36492984524950756,0.23099108670891552,0.8757908757908758,0.2246607956580053,0.29098360655737704,0.7647952315960365,2.337778795765016,2408024.5,1.5870802732386925e-25,6006,1,0.004709874178229365,0.0
ml-1m,4,CAR-SAR-EASE,sar,3.0,0.5,131.21139550209045,0.3679245739696568,0.23446476145526599,0.8756243756243757,0.224245874587478,0.2655152224824356,0.7723081769388274,2.2778281380910164,0.3669424958653056,0.20759625137493848,0.9289044289044289,0.3275129019550459,0.3521662763466042,0.7633414798003328,2.4516612530724577,0.3679245739696568,0.23446476145526599,0.8756243756243757,0.224245874587478,0.2655152224824356,0.7723081769388274,2.2778281380910164,4017419.5,4.435573898287206e-22,6006,1,0.0077046028983786385,0.0
ml-1m,4,CAR-SAR-EASE,sar,10.0,0.5,132.79788756370544,0.36237432429669547,0.2315037260757215,0.8663003663003663,0.21754844456563133,0.22511709601873536,0.7912478072426057,2.162555140958617,0.36050995918511103,0.20369145990812454,0.9242424242424242,0.3188578085629144,0.29361826697892274,0.7737143381709681,2.3327520374813027,0.36237432429669547,0.2315037260757215,0.8663003663003663,0.21754844456563133,0.22511709601873536,0.7912478072426057,2.162555140958617,5814317.0,0.18351308369356834,6006,1,0.0021543532254173193,0.0
ml-1m,4,CAR-SAR-EASE,sar,30.0,0.5,131.9566090106964,0.3467152129207568,0.2195219593646464,0.8506493506493507,0.20510589477970906,0.17125292740046838,0.8096004280619666,2.0082111632200395,0.34229724601359374,0.19055711963729197,0.9135864135864136,0.298870123355186,0.23711943793911008,0.7996444502000057,2.1713318212151522,0.3467152129207568,0.2195219593646464,0.8506493506493507,0.20510589477970906,0.17125292740046838,0.8096004280619666,2.0082111632200395,5545478.0,2.6953639082483825e-18,6006,-1,-0.01350475815052145,0.0
ml-1m,4,CAR-SAR-EASE,sar,1.0,0.9,131.6173450946808,0.3649172226686521,0.23097474062114082,0.8757908757908758,0.22465776838225074,0.29098360655737704,0.7648149302072842,2.337752703834817,0.3659429759436898,0.2058152272593417,0.9307359307359307,0.32915690638362965,0.38026932084309134,0.7566893332482247,2.509798056810653,0.3649172226686521,0.23097474062114082,0.8757908757908758,0.22465776838225074,0.29098360655737704,0.7648149302072842,2.337752703834817,2409111.5,1.9252115908654594e-25,6006,1,0.004697251597373937,0.0
ml-1m,4,CAR-SAR-EASE,sar,3.0,0.9,130.85792326927185,0.36787430085692857,0.23442649431382426,0.8756243756243757,0.22421845491720122,0.2655152224824356,0.7722915819938974,2.277900411618456,0.3669215760004638,0.2075812715207494,0.9289044289044289,0.32751399134605574,0.3521662763466042,0.7633023806340515,2.4517732756458392,0.36787430085692857,0.23442649431382426,0.8756243756243757,0.22421845491720122,0.2655152224824356,0.7722915819938974,2.277900411618456,4019715.5,7.227065653454788e-22,6006,1,0.007654329785650422,0.0
ml-1m,4,CAR-SAR-EASE,sar,10.0,0.9,130.44583797454834,0.362410119454929,0.2315343502134885,0.8663003663003663,0.2175872896200232,0.22570257611241218,0.7916832410995835,2.1628003796099775,0.36051443125800364,0.203694333533235,0.9242424242424242,0.3188567661962807,0.29361826697892274,0.7736682891717785,2.332894775285688,0.362410119454929,0.2315343502134885,0.8663003663003663,0.2175872896200232,0.22570257611241218,0.7916832410995835,2.1628003796099775,5810293.5,0.17812248251233065,6006,1,0.002190148383650818,0.0
ml-1m,4,CAR-SAR-EASE,sar,30.0,0.9,132.54768776893616,0.34674917174874603,0.2195407373553632,0.8506493506493507,0.20514766262145925,0.17125292740046838,0.8094757094757095,2.008511493267501,0.3423145402477558,0.19056793735092933,0.9137529137529138,0.298924936872733,0.23711943793911008,0.7994918867141088,2.1717430019238564,0.34674917174874603,0.2195407373553632,0.8506493506493507,0.20514766262145925,0.17125292740046838,0.8094757094757095,2.008511493267501,5550021.0,3.2643423992766986e-18,6006,-1,-0.013470799322532164,0.0
