dataset,seed,model,w_source,gamma,normalise,bucket,n_users,NDCG@10,Recall@10,HitRate@10,NDCG@20,Recall@20,HitRate@20
ml-1m,2,Lap-EASE,rp3beta,10.0,sym,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,2,GS-EASE,rp3beta,10.0,sym,overall,6004,0.36364127879267727,0.21951423854168095,0.8749167221852099,0.36182840965710444,0.3221817802114422,0.9322118587608261
ml-1m,2,GS-EASE,rp3beta,10.0,sym,q1,5935,0.3870074328070982,0.28726613499246123,0.8820556023588879,0.40194826781544385,0.41917216372565086,0.9379949452401011
ml-1m,2,GS-EASE,rp3beta,10.0,sym,q2,4474,0.006354133359710726,0.011924029219553139,0.025704067948144838,0.011273179327868447,0.027211864342645758,0.06079570853822083
ml-1m,2,GS-EASE,rp3beta,10.0,sym,q3,2899,0.0003705238410779836,0.0003832739258748228,0.0006898930665746809,0.0012103234142594311,0.0032674102180828635,0.005519144532597447
ml-1m,2,GS-EASE,rp3beta,10.0,sym,q4,1585,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,2,GS-EASE,rp3beta,10.0,sym,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,2,Lap-EASE,p3alpha,1.0,sym,overall,6004,0.36370851556341094,0.2231613705243821,0.8814123917388408,0.3658531271784549,0.3310083477903209,0.9383744170552965
ml-1m,2,Lap-EASE,p3alpha,1.0,sym,q1,5935,0.3850131389802779,0.2889324278810894,0.8859309182813816,0.40277042966977794,0.42404776998539634,0.9415332771693344
ml-1m,2,Lap-EASE,p3alpha,1.0,sym,q2,4474,0.010754755497546642,0.019860274255484693,0.04425569959767546,0.019800140407283097,0.04718953990704002,0.10929816718819849
ml-1m,2,Lap-EASE,p3alpha,1.0,sym,q3,2899,0.0015143842757001575,0.003583611206929593,0.005174197999310107,0.0027149589926083757,0.00750970504333733,0.012763021731631597
ml-1m,2,Lap-EASE,p3alpha,1.0,sym,q4,1585,0.0,0.0,0.0,0.0003116894310390869,0.0012618296529968455,0.0012618296529968455
ml-1m,2,Lap-EASE,p3alpha,1.0,sym,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,2,GS-EASE,p3alpha,1.0,sym,overall,6004,0.363861759628882,0.2235380291858402,0.8817455029980014,0.36599446043391365,0.3313539026452148,0.938707528314457
ml-1m,2,GS-EASE,p3alpha,1.0,sym,q1,5935,0.38504610477269796,0.28931984908887515,0.8862679022746419,0.4028831512980011,0.42463139506883996,0.9417017691659646
ml-1m,2,GS-EASE,p3alpha,1.0,sym,q2,4474,0.011079068406277757,0.020463761068180267,0.04537326776933393,0.019942161887519072,0.04719754508478408,0.10929816718819849
ml-1m,2,GS-EASE,p3alpha,1.0,sym,q3,2899,0.0016027422045646691,0.003756084473573263,0.005519144532597447,0.002801042775339513,0.007653432765540389,0.013107968264918937
ml-1m,2,GS-EASE,p3alpha,1.0,sym,q4,1585,0.0,0.0,0.0,0.0003116894310390869,0.0012618296529968455,0.0012618296529968455
ml-1m,2,GS-EASE,p3alpha,1.0,sym,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,2,Lap-EASE,p3alpha,3.0,sym,overall,6004,0.3662947933474455,0.22330579136489706,0.881578947368421,0.3670133259104892,0.3301821528019874,0.9367088607594937
ml-1m,2,Lap-EASE,p3alpha,3.0,sym,q1,5935,0.38891070090707985,0.2905678350775632,0.8869418702611626,0.40579131893652315,0.425679801024908,0.9413647851727043
ml-1m,2,Lap-EASE,p3alpha,3.0,sym,q2,4474,0.00857854894125782,0.01626122758965959,0.0348681269557443,0.016390704435603073,0.04043282290482012,0.089181940098346
ml-1m,2,Lap-EASE,p3alpha,3.0,sym,q3,2899,0.001004433186033816,0.0023188072515426773,0.0034494653328734047,0.0020439868892012133,0.005846843739220421,0.009313556398758192
ml-1m,2,Lap-EASE,p3alpha,3.0,sym,q4,1585,0.0,0.0,0.0,0.00014597994521120452,0.0006309148264984228,0.0006309148264984228
ml-1m,2,Lap-EASE,p3alpha,3.0,sym,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,2,GS-EASE,p3alpha,3.0,sym,overall,6004,0.36626208164634433,0.22325939384313936,0.8807461692205196,0.3673616722646148,0.3308817957302426,0.9373750832778148
ml-1m,2,GS-EASE,p3alpha,3.0,sym,q1,5935,0.3886735416029356,0.29029244927308356,0.8860994102780118,0.40596651878378615,0.4262445081153679,0.9417017691659646
ml-1m,2,GS-EASE,p3alpha,3.0,sym,q2,4474,0.008912904256109674,0.01655614141273613,0.03553866785873938,0.016916779687213997,0.04139143601475196,0.09074653553866786
ml-1m,2,GS-EASE,p3alpha,3.0,sym,q3,2899,0.001263661228513782,0.003123682495879805,0.004484304932735426,0.0020256432722148,0.005588133839254915,0.009313556398758192
ml-1m,2,GS-EASE,p3alpha,3.0,sym,q4,1585,0.0,0.0,0.0,0.0001577287066246057,0.0006309148264984228,0.0006309148264984228
ml-1m,2,GS-EASE,p3alpha,3.0,sym,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,2,Lap-EASE,p3alpha,10.0,sym,overall,6004,0.3644678093982338,0.21984712877951706,0.8739173884077281,0.36218928687947294,0.3224935186759019,0.9325449700199867
ml-1m,2,Lap-EASE,p3alpha,10.0,sym,q1,5935,0.3883202055023031,0.2879851782712033,0.8817186183656276,0.4028793158692727,0.41992369188187667,0.9386689132266217
ml-1m,2,Lap-EASE,p3alpha,10.0,sym,q2,4474,0.0054062072950294875,0.010722861845566258,0.020786767992847562,0.01005178409882687,0.02512150744455082,0.052078676799284754
ml-1m,2,Lap-EASE,p3alpha,10.0,sym,q3,2899,0.0002420439856131556,0.0003832739258748228,0.0006898930665746809,0.0009023042254762668,0.0026924993292706295,0.004139358399448086
ml-1m,2,Lap-EASE,p3alpha,10.0,sym,q4,1585,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,2,Lap-EASE,p3alpha,10.0,sym,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,2,GS-EASE,p3alpha,10.0,sym,overall,6004,0.3655237349843191,0.22088117850906333,0.8775816122584943,0.36417774654454865,0.32520514492363367,0.9348767488341105
ml-1m,2,GS-EASE,p3alpha,10.0,sym,q1,5935,0.38936598734622024,0.28959700031761154,0.8850884582982308,0.4047829047100211,0.42306751201243314,0.9406908171861836
ml-1m,2,GS-EASE,p3alpha,10.0,sym,q2,4474,0.005947437789966852,0.011518899364893897,0.02212784979883773,0.010937393298833697,0.026952777502864716,0.05632543585158695
ml-1m,2,GS-EASE,p3alpha,10.0,sym,q3,2899,0.0003693534876581858,0.0003832739258748228,0.0006898930665746809,0.0011362452308880508,0.003123682495879805,0.004484304932735426
ml-1m,2,GS-EASE,p3alpha,10.0,sym,q4,1585,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,2,GS-EASE,p3alpha,10.0,sym,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,2,Lap-EASE,itemknn,1.0,sym,overall,6004,0.36404852277570343,0.22332348363131366,0.8814123917388408,0.36584219842932963,0.33112446240091115,0.9388740839440373
ml-1m,2,Lap-EASE,itemknn,1.0,sym,q1,5935,0.3851175396156427,0.289004463988949,0.8857624262847514,0.40267667646673483,0.42431576596650855,0.9420387531592249
ml-1m,2,Lap-EASE,itemknn,1.0,sym,q2,4474,0.011064199858135868,0.02006578456409116,0.046714349575324096,0.01999072662800941,0.04728415196845984,0.11041573535985695
ml-1m,2,Lap-EASE,itemknn,1.0,sym,q3,2899,0.0015699354480097163,0.003698593384692039,0.005519144532597447,0.002886980187009305,0.008055870387708953,0.013452914798206279
ml-1m,2,Lap-EASE,itemknn,1.0,sym,q4,1585,0.0,0.0,0.0,0.0003116894310390869,0.0012618296529968455,0.0012618296529968455
ml-1m,2,Lap-EASE,itemknn,1.0,sym,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,2,GS-EASE,itemknn,1.0,sym,overall,6004,0.2756601880594737,0.17228878804109793,0.8189540306462358,0.28371975477352834,0.26761158380386396,0.9033977348434377
ml-1m,2,GS-EASE,itemknn,1.0,sym,q1,5935,0.2717285583037312,0.2089015408663569,0.8030328559393429,0.2908643457610276,0.3224983137934608,0.893681550126369
ml-1m,2,GS-EASE,itemknn,1.0,sym,q2,4474,0.0398957664425204,0.05831661876847741,0.16875279392042913,0.0551071502804784,0.10450206580660731,0.27760393383996423
ml-1m,2,GS-EASE,itemknn,1.0,sym,q3,2899,0.011566999765916406,0.019661130701956138,0.04277337012763022,0.01836809168261866,0.04070710599387606,0.08934115212142119
ml-1m,2,GS-EASE,itemknn,1.0,sym,q4,1585,0.003140268304072042,0.005046840646209731,0.00946372239747634,0.004962486569478418,0.011202954511314133,0.01829652996845426
ml-1m,2,GS-EASE,itemknn,1.0,sym,q5,666,0.0008877405477823239,0.0022522522522522522,0.003003003003003003,0.0017105130566521414,0.00503003003003003,0.009009009009009009
ml-1m,2,Lap-EASE,itemknn,3.0,sym,overall,6004,0.3657758969443342,0.2227101770962066,0.8794137241838774,0.36650090622310955,0.3295086409133051,0.9353764157228515
ml-1m,2,Lap-EASE,itemknn,3.0,sym,q1,5935,0.3880338264842582,0.28971270579272773,0.8847514743049705,0.4048784701574362,0.4244861073845162,0.9401853411962932
ml-1m,2,Lap-EASE,itemknn,3.0,sym,q2,4474,0.009008142125761016,0.016569359812212303,0.03822083147071972,0.016761278781443973,0.04032469759223171,0.09432275368797496
ml-1m,2,Lap-EASE,itemknn,3.0,sym,q3,2899,0.001056205126204287,0.0024337894293051244,0.0037944118661607453,0.0021165156401528177,0.00596319475243242,0.010348395998620214
ml-1m,2,Lap-EASE,itemknn,3.0,sym,q4,1585,0.0,0.0,0.0,0.00015130124073699147,0.0006309148264984228,0.0006309148264984228
ml-1m,2,Lap-EASE,itemknn,3.0,sym,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,2,GS-EASE,itemknn,3.0,sym,overall,6004,0.21438799634507927,0.12786190240215425,0.7258494337108594,0.22128626241070998,0.20669977588752778,0.8371085942704863
ml-1m,2,GS-EASE,itemknn,3.0,sym,q1,5935,0.20061986744454202,0.1507969968188697,0.6931760741364785,0.21630278466922193,0.24167742326218702,0.8133108677337827
ml-1m,2,GS-EASE,itemknn,3.0,sym,q2,4474,0.04644030546050184,0.06459909000218417,0.19177469825659366,0.06258768054396921,0.11449477987185719,0.30330800178810907
ml-1m,2,GS-EASE,itemknn,3.0,sym,q3,2899,0.015383460412915427,0.02514898086962532,0.06174542945843394,0.022566661950559053,0.047321168240005027,0.11003794411866161
ml-1m,2,GS-EASE,itemknn,3.0,sym,q4,1585,0.004653018696642054,0.00770663484780204,0.015772870662460567,0.007423377873464778,0.016847388941237523,0.032176656151419555
ml-1m,2,GS-EASE,itemknn,3.0,sym,q5,666,0.0017282432243823777,0.00427927927927928,0.0075075075075075074,0.002686975655813012,0.008033033033033033,0.012012012012012012
ml-1m,2,Lap-EASE,itemknn,10.0,sym,overall,6004,0.3633138574190368,0.21905528686471964,0.8732511658894071,0.36174644697862857,0.32238634892900697,0.9333777481678881
ml-1m,2,Lap-EASE,itemknn,10.0,sym,q1,5935,0.38678913262412673,0.28682593959990144,0.8807076663858466,0.40196431369622593,0.4194272301016309,0.9391743892165122
ml-1m,2,Lap-EASE,itemknn,10.0,sym,q2,4474,0.006022571053845178,0.011214374627346079,0.024586499776486366,0.011030015289036067,0.026849191595290933,0.06079570853822083
ml-1m,2,Lap-EASE,itemknn,10.0,sym,q3,2899,0.00024321433903295346,0.0003832739258748228,0.0006898930665746809,0.0010996523660419565,0.0033166882942667693,0.005864091065884788
ml-1m,2,Lap-EASE,itemknn,10.0,sym,q4,1585,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,2,Lap-EASE,itemknn,10.0,sym,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,2,GS-EASE,itemknn,10.0,sym,overall,6004,0.20985318923571933,0.12412667054314609,0.7168554297135243,0.21619025046939455,0.20054654016285414,0.8281145902731513
ml-1m,2,GS-EASE,itemknn,10.0,sym,q1,5935,0.19628814401104108,0.14733244960160083,0.6840775063184499,0.21155300740075256,0.2363351296669282,0.8038753159224937
ml-1m,2,GS-EASE,itemknn,10.0,sym,q2,4474,0.0450629207523283,0.060715128442909126,0.18819848010728654,0.060320996077699925,0.10743395470349612,0.2948144836835047
ml-1m,2,GS-EASE,itemknn,10.0,sym,q3,2899,0.013793750284658717,0.021887031747541877,0.057261124525698516,0.0208605533430574,0.04369280531519141,0.10520869265263884
ml-1m,2,GS-EASE,itemknn,10.0,sym,q4,1585,0.0034371260860162206,0.005827034427192156,0.013249211356466877,0.0059710729705603795,0.0138254109192595,0.03028391167192429
ml-1m,2,GS-EASE,itemknn,10.0,sym,q5,666,0.0018155695357968725,0.00427927927927928,0.0075075075075075074,0.0027397902476746683,0.008033033033033033,0.012012012012012012
ml-1m,2,Lap-EASE,binary,1.0,sym,overall,6004,0.36379928958340735,0.2232193299586788,0.8814123917388408,0.36578660916748795,0.3305552009090323,0.9378747501665556
ml-1m,2,Lap-EASE,binary,1.0,sym,q1,5935,0.3851460532105497,0.2889746403929868,0.8859309182813816,0.40283424222790387,0.42372648082315834,0.9413647851727043
ml-1m,2,Lap-EASE,binary,1.0,sym,q2,4474,0.010680860519631612,0.019843253820686448,0.04425569959767546,0.019581627930129474,0.04673478328988103,0.10818059901654001
ml-1m,2,Lap-EASE,binary,1.0,sym,q3,2899,0.0015143842757001575,0.003583611206929593,0.005174197999310107,0.0025365672143185204,0.0068198119767626485,0.011728182131769576
ml-1m,2,Lap-EASE,binary,1.0,sym,q4,1585,0.0,0.0,0.0,0.0003116894310390869,0.0012618296529968455,0.0012618296529968455
ml-1m,2,Lap-EASE,binary,1.0,sym,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,2,GS-EASE,binary,1.0,sym,overall,6004,0.10501092260348396,0.05311434168785824,0.45019986675549634,0.10844532700129132,0.09077031291904337,0.5909393737508328
ml-1m,2,GS-EASE,binary,1.0,sym,q1,5935,0.1047351436060549,0.06850834640214415,0.43605728727885423,0.11182909743328284,0.11450974420725704,0.5706823925863521
ml-1m,2,GS-EASE,binary,1.0,sym,q2,4474,0.014546026097452695,0.02188494428748019,0.07018328118015199,0.022320781027393443,0.0436502272026867,0.13880196691998212
ml-1m,2,GS-EASE,binary,1.0,sym,q3,2899,0.0009681051256756211,0.001586754053121766,0.0034494653328734047,0.0016099321114880756,0.00347957971276357,0.008623663332183512
ml-1m,2,GS-EASE,binary,1.0,sym,q4,1585,0.0,0.0,0.0,0.0003444358365166418,0.0012618296529968455,0.0018927444794952682
ml-1m,2,GS-EASE,binary,1.0,sym,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,2,Lap-EASE,binary,3.0,sym,overall,6004,0.3662027773371621,0.22314101191389615,0.8807461692205196,0.3668762805989071,0.3299011107736239,0.9363757495003331
ml-1m,2,Lap-EASE,binary,3.0,sym,q1,5935,0.38898212852033265,0.290554273082959,0.8862679022746419,0.40592240371455374,0.4259142793344754,0.9411962931760741
ml-1m,2,Lap-EASE,binary,3.0,sym,q2,4474,0.008216495637617147,0.015726391393223033,0.03375055878408583,0.015824922016331365,0.03902442092087053,0.08739383102369244
ml-1m,2,Lap-EASE,binary,3.0,sym,q3,2899,0.0009382797491937493,0.0021463339848990072,0.003104518799586064,0.0019810794914462025,0.00567437047257675,0.008968609865470852
ml-1m,2,Lap-EASE,binary,3.0,sym,q4,1585,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,2,Lap-EASE,binary,3.0,sym,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,2,GS-EASE,binary,3.0,sym,overall,6004,0.10291748468265233,0.04841987611028142,0.4355429713524317,0.10290707293681046,0.07995236490150487,0.5547968021319121
ml-1m,2,GS-EASE,binary,3.0,sym,q1,5935,0.10368647632967051,0.06453080588246955,0.4230834035383319,0.10729732744657224,0.10396452398387207,0.5378264532434709
ml-1m,2,GS-EASE,binary,3.0,sym,q2,4474,0.01254937715087479,0.02002297481532307,0.06459544032185964,0.01937772189346694,0.0384496964023718,0.12561466249441217
ml-1m,2,GS-EASE,binary,3.0,sym,q3,2899,0.0006428694014259485,0.0011268253420719787,0.002414625733011383,0.0013235443568713455,0.0032290828254953816,0.0075888237323214905
ml-1m,2,GS-EASE,binary,3.0,sym,q4,1585,0.0,0.0,0.0,0.0002605034505916375,0.0009463722397476341,0.0012618296529968455
ml-1m,2,GS-EASE,binary,3.0,sym,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,2,Lap-EASE,binary,10.0,sym,overall,6004,0.3642959968910353,0.21922998786459577,0.8734177215189873,0.3620767709239547,0.3220652610164453,0.9317121918720853
ml-1m,2,Lap-EASE,binary,10.0,sym,q1,5935,0.3880924296116756,0.28704803482940167,0.881044650379107,0.40286522022404997,0.4196978745024474,0.9378264532434709
ml-1m,2,Lap-EASE,binary,10.0,sym,q2,4474,0.005232027616893534,0.010273971963283439,0.019445686186857398,0.009710916784046357,0.024292498464864812,0.05006705409029951
ml-1m,2,Lap-EASE,binary,10.0,sym,q3,2899,0.0002410738718488266,0.0003832739258748228,0.0006898930665746809,0.0008091407610831514,0.002347552795983289,0.0037944118661607453
ml-1m,2,Lap-EASE,binary,10.0,sym,q4,1585,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,2,Lap-EASE,binary,10.0,sym,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,2,GS-EASE,binary,10.0,sym,overall,6004,0.12771536488252477,0.06166401570673879,0.5073284477015323,0.1252243291780181,0.09717796738056873,0.6135909393737509
ml-1m,2,GS-EASE,binary,10.0,sym,q1,5935,0.13163730685231984,0.08383169711287387,0.49856781802864364,0.13385770562198587,0.12841606324042834,0.6023588879528222
ml-1m,2,GS-EASE,binary,10.0,sym,q2,4474,0.010676493587541455,0.018531689204137617,0.0583370585605722,0.018037534687590947,0.039155281862721394,0.12069736253911488
ml-1m,2,GS-EASE,binary,10.0,sym,q3,2899,0.0004997864016010198,0.0009888467287570426,0.0017247326664367024,0.001014396672141288,0.0028630562262849262,0.005174197999310107
ml-1m,2,GS-EASE,binary,10.0,sym,q4,1585,0.0,0.0,0.0,0.00017598924015844157,0.0006309148264984228,0.0006309148264984228
ml-1m,2,GS-EASE,binary,10.0,sym,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,3,EASE,,0.0,,overall,6013,0.35706225986659396,0.21893095713123753,0.8726093464160984,0.35794709456288604,0.3234195007622611,0.9248295360053218
ml-1m,3,EASE,,0.0,,q1,5943,0.3775981492066603,0.28245090118293675,0.8768298838970217,0.3934147537746468,0.4121176630744462,0.9276459700487969
ml-1m,3,EASE,,0.0,,q2,4400,0.013381095261004788,0.02393561338061657,0.060454545454545455,0.023523328930981996,0.054508267336010253,0.13045454545454546
ml-1m,3,EASE,,0.0,,q3,2896,0.0012368417580338948,0.0028117600631412786,0.004834254143646409,0.002928341513667897,0.008437746645619573,0.014157458563535912
ml-1m,3,EASE,,0.0,,q4,1678,0.0005550180183110073,0.0010429082240762813,0.0017878426698450535,0.0005550180183110073,0.0010429082240762813,0.0017878426698450535
ml-1m,3,EASE,,0.0,,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,3,Lap-EASE,rp3beta,1.0,sym,overall,6013,0.3603899929188662,0.21932688856241497,0.8712788957259272,0.36159691111796943,0.3254263989898727,0.9253284550141361
ml-1m,3,Lap-EASE,rp3beta,1.0,sym,q1,5943,0.38180059566054103,0.28400114934553194,0.8761568231532896,0.3984825476046359,0.41654710557178554,0.9294968870940602
ml-1m,3,Lap-EASE,rp3beta,1.0,sym,q2,4400,0.01187461827183448,0.0217066496296242,0.053636363636363635,0.020920256449702853,0.04880694934501715,0.11681818181818182
ml-1m,3,Lap-EASE,rp3beta,1.0,sym,q3,2896,0.0010099567478874217,0.0022074782951854773,0.004143646408839779,0.0023494693094774583,0.006642166535122336,0.011049723756906077
ml-1m,3,Lap-EASE,rp3beta,1.0,sym,q4,1678,0.0005560319160354308,0.0010429082240762813,0.0017878426698450535,0.0005560319160354308,0.0010429082240762813,0.0017878426698450535
ml-1m,3,Lap-EASE,rp3beta,1.0,sym,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,3,GS-EASE,rp3beta,1.0,sym,overall,6013,0.3603826722249729,0.2193215238418901,0.8712788957259272,0.36159583629773434,0.32540468133890077,0.9253284550141361
ml-1m,3,GS-EASE,rp3beta,1.0,sym,q1,5943,0.38179329903833614,0.28399491730160853,0.8761568231532896,0.3984735839432213,0.41651235515295154,0.9294968870940602
ml-1m,3,GS-EASE,rp3beta,1.0,sym,q2,4400,0.01187461827183448,0.0217066496296242,0.053636363636363635,0.020937311563051716,0.04884482813289594,0.11681818181818182
ml-1m,3,GS-EASE,rp3beta,1.0,sym,q3,2896,0.0010099567478874217,0.0022074782951854773,0.004143646408839779,0.0023494693094774583,0.006642166535122336,0.011049723756906077
ml-1m,3,GS-EASE,rp3beta,1.0,sym,q4,1678,0.0005560319160354308,0.0010429082240762813,0.0017878426698450535,0.0005560319160354308,0.0010429082240762813,0.0017878426698450535
ml-1m,3,GS-EASE,rp3beta,1.0,sym,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,3,Lap-EASE,rp3beta,3.0,sym,overall,6013,0.36219828753000904,0.21917281670413255,0.8682853816730417,0.3625213894256538,0.324628775176676,0.9261599866954932
ml-1m,3,Lap-EASE,rp3beta,3.0,sym,q1,5943,0.38463425984535327,0.28491940590346176,0.8743059061080263,0.4005868519599001,0.41739450672604833,0.9305064782096584
ml-1m,3,Lap-EASE,rp3beta,3.0,sym,q2,4400,0.009502991994646489,0.0169952205222328,0.04022727272727273,0.01823427407861842,0.04361196905962389,0.10068181818181818
ml-1m,3,Lap-EASE,rp3beta,3.0,sym,q3,2896,0.0007186228466330499,0.0015168705603788475,0.003107734806629834,0.0017245522801826569,0.004771770586687714,0.008287292817679558
ml-1m,3,Lap-EASE,rp3beta,3.0,sym,q4,1678,0.0002979737783075089,0.0005959475566150178,0.0005959475566150178,0.0004550512298614005,0.0010429082240762813,0.0017878426698450535
ml-1m,3,Lap-EASE,rp3beta,3.0,sym,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,3,GS-EASE,rp3beta,3.0,sym,overall,6013,0.36224209812331154,0.21921312608796575,0.8682853816730417,0.3625347060792266,0.3246177579642031,0.9261599866954932
ml-1m,3,GS-EASE,rp3beta,3.0,sym,q1,5943,0.3846862971709984,0.2849805393299992,0.8743059061080263,0.40059817592928143,0.4173817842363802,0.9305064782096584
ml-1m,3,GS-EASE,rp3beta,3.0,sym,q2,4400,0.00949958098249887,0.0169952205222328,0.04022727272727273,0.018243847116256838,0.0436271205747754,0.1009090909090909
ml-1m,3,GS-EASE,rp3beta,3.0,sym,q3,2896,0.0007186228466330499,0.0015168705603788475,0.003107734806629834,0.0017259440965524356,0.004771770586687714,0.008287292817679558
ml-1m,3,GS-EASE,rp3beta,3.0,sym,q4,1678,0.0002979737783075089,0.0005959475566150178,0.0005959475566150178,0.0004550512298614005,0.0010429082240762813,0.0017878426698450535
ml-1m,3,GS-EASE,rp3beta,3.0,sym,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,3,Lap-EASE,rp3beta,10.0,sym,overall,6013,0.3572518275960121,0.21352867825086877,0.8641277232662564,0.35588195088974084,0.3161607302124457,0.9221686346249792
ml-1m,3,Lap-EASE,rp3beta,10.0,sym,q1,5943,0.3804351114593163,0.2796139092229942,0.8717819283190308,0.3951414600457444,0.41002260281830166,0.928319030792529
ml-1m,3,Lap-EASE,rp3beta,10.0,sym,q2,4400,0.006543168471886858,0.012290999461911596,0.025454545454545455,0.012402067654985418,0.030559680572225006,0.06636363636363636
ml-1m,3,Lap-EASE,rp3beta,10.0,sym,q3,2896,0.00023700872447309532,0.0004809589581689029,0.0013812154696132596,0.0012025849301043818,0.003724348855564325,0.006215469613259668
ml-1m,3,Lap-EASE,rp3beta,10.0,sym,q4,1678,0.0,0.0,0.0,0.00014898688915375446,0.0005959475566150178,0.0005959475566150178
ml-1m,3,Lap-EASE,rp3beta,10.0,sym,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,3,GS-EASE,rp3beta,10.0,sym,overall,6013,0.35731458491552304,0.21364210569437958,0.8642940296025279,0.35592157922383816,0.3161840892202031,0.9221686346249792
ml-1m,3,GS-EASE,rp3beta,10.0,sym,q1,5943,0.38047633800607056,0.2796752254955039,0.8719501935049638,0.39518025054111655,0.41003038731965874,0.928319030792529
ml-1m,3,GS-EASE,rp3beta,10.0,sym,q2,4400,0.00658973387212749,0.012384239555151689,0.025454545454545455,0.012415174325694263,0.030578619966164396,0.06613636363636363
ml-1m,3,GS-EASE,rp3beta,10.0,sym,q3,2896,0.00023700872447309532,0.0004809589581689029,0.0013812154696132596,0.0012044321185994697,0.003724348855564325,0.006215469613259668
ml-1m,3,GS-EASE,rp3beta,10.0,sym,q4,1678,0.0,0.0,0.0,0.00014898688915375446,0.0005959475566150178,0.0005959475566150178
ml-1m,3,GS-EASE,rp3beta,10.0,sym,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,3,Lap-EASE,p3alpha,1.0,sym,overall,6013,0.36045097218667577,0.2191657655826114,0.8712788957259272,0.36153229151848304,0.3251073257149229,0.9249958423415933
ml-1m,3,Lap-EASE,p3alpha,1.0,sym,q1,5943,0.38206225335258837,0.28397026236728684,0.8763250883392226,0.39871979509022,0.41651098863519714,0.9294968870940602
ml-1m,3,Lap-EASE,p3alpha,1.0,sym,q2,4400,0.011484402119739045,0.021040202550133644,0.05227272727272727,0.02040400838127771,0.04786324335223369,0.11409090909090909
ml-1m,3,Lap-EASE,p3alpha,1.0,sym,q3,2896,0.0009818595262535337,0.0022074782951854773,0.004143646408839779,0.0022811323894923515,0.006527065245987898,0.010704419889502763
ml-1m,3,Lap-EASE,p3alpha,1.0,sym,q4,1678,0.0005560319160354308,0.0010429082240762813,0.0017878426698450535,0.0005560319160354308,0.0010429082240762813,0.0017878426698450535
ml-1m,3,Lap-EASE,p3alpha,1.0,sym,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,3,GS-EASE,p3alpha,1.0,sym,overall,6013,0.36075916898141897,0.21961697547494227,0.87161150839847,0.36157412992788196,0.3252011066500821,0.9251621486778646
ml-1m,3,GS-EASE,p3alpha,1.0,sym,q1,5943,0.3822634986609234,0.2843697106396053,0.8766616187110887,0.3986672489514549,0.4165382786081025,0.9293286219081273
ml-1m,3,GS-EASE,p3alpha,1.0,sym,q2,4400,0.011790839680791263,0.02164782957223435,0.053409090909090906,0.02063992265084983,0.04827165363636722,0.11568181818181818
ml-1m,3,GS-EASE,p3alpha,1.0,sym,q3,2896,0.0009799137080166768,0.0022074782951854773,0.004143646408839779,0.00231318524232213,0.006538575374901341,0.011395027624309393
ml-1m,3,GS-EASE,p3alpha,1.0,sym,q4,1678,0.0005516598004242744,0.0010429082240762813,0.0017878426698450535,0.0005516598004242744,0.0010429082240762813,0.0017878426698450535
ml-1m,3,GS-EASE,p3alpha,1.0,sym,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,3,Lap-EASE,p3alpha,3.0,sym,overall,6013,0.3620712892861149,0.21900228021207185,0.8679527690004989,0.3625171797723579,0.32452019892064593,0.9259936803592217
ml-1m,3,Lap-EASE,p3alpha,3.0,sym,q1,5943,0.38471410499228015,0.28487020681579184,0.8741376409220932,0.400870429829069,0.41745621394539995,0.9305064782096584
