dataset,seed,model,w_source,gamma,normalise,train_time_s,NDCG@10,MAP@10,HitRate@10,Recall@10,Coverage@10,Gini@10,Novelty@10,NDCG@20,MAP@20,HitRate@20,Recall@20,Coverage@20,Gini@20,Novelty@20,NDCG@k,MAP@k,HitRate@k,Recall@k,Coverage@k,Gini@k,Novelty@k
ml-1m,2,GS-EASE,p3alpha,1.0,sym,0.34675073623657227,0.363861759628882,0.22925541028308327,0.8817455029980014,0.2235380291858402,0.29156908665105385,0.7603643755568577,2.3515201386968543,0.36599446043391365,0.20421375394187108,0.938707528314457,0.3313539026452148,0.37763466042154564,0.7531142545796341,2.5169579478871897,0.363861759628882,0.22925541028308327,0.8817455029980014,0.2235380291858402,0.29156908665105385,0.7603643755568577,2.3515201386968543
ml-1m,2,Lap-EASE,p3alpha,3.0,sym,0.4547863006591797,0.3662947933474455,0.23231559429851834,0.881578947368421,0.22330579136489706,0.2652224824355972,0.7665950808364697,2.2937188849709846,0.3670133259104892,0.2057179931199343,0.9367088607594937,0.3301821528019874,0.34455503512880564,0.754481888879518,2.4632812128679307,0.3662947933474455,0.23231559429851834,0.881578947368421,0.22330579136489706,0.2652224824355972,0.7665950808364697,2.2937188849709846
ml-1m,2,GS-EASE,p3alpha,3.0,sym,0.414844274520874,0.36626208164634433,0.2323681958363946,0.8807461692205196,0.22325939384313936,0.26785714285714285,0.7642380489509726,2.304169630514315,0.3673616722646148,0.2059870896585132,0.9373750832778148,0.3308817957302426,0.34455503512880564,0.7508995985117823,2.4725494711893843,0.36626208164634433,0.2323681958363946,0.8807461692205196,0.22325939384313936,0.26785714285714285,0.7642380489509726,2.304169630514315
ml-1m,2,Lap-EASE,p3alpha,10.0,sym,0.4585530757904053,0.3644678093982338,0.23227815374490407,0.8739173884077281,0.21984712877951706,0.2227751756440281,0.7787318747641738,2.1913576260227257,0.36218928687947294,0.2030676814841364,0.9325449700199867,0.3224935186759019,0.2924473067915691,0.762370965235722,2.3609534571619877,0.3644678093982338,0.23227815374490407,0.8739173884077281,0.21984712877951706,0.2227751756440281,0.7787318747641738,2.1913576260227257
ml-1m,2,GS-EASE,p3alpha,10.0,sym,0.3473072052001953,0.3655237349843191,0.23314936489808002,0.8775816122584943,0.22088117850906333,0.22745901639344263,0.7699498918353016,2.2205246754034524,0.36417774654454865,0.20449926107632332,0.9348767488341105,0.32520514492363367,0.2892271662763466,0.7487636616075113,2.3878510093673575,0.3655237349843191,0.23314936489808002,0.8775816122584943,0.22088117850906333,0.22745901639344263,0.7699498918353016,2.2205246754034524
ml-1m,2,Lap-EASE,itemknn,1.0,sym,0.4506072998046875,0.36404852277570343,0.22950141741190766,0.8814123917388408,0.22332348363131366,0.29420374707259955,0.7629070835032035,2.3500254094666855,0.36584219842932963,0.20406960053364576,0.9388740839440373,0.33112446240091115,0.3796838407494145,0.754721023815015,2.515580340454553,0.36404852277570343,0.22950141741190766,0.8814123917388408,0.22332348363131366,0.29420374707259955,0.7629070835032035,2.3500254094666855
ml-1m,2,GS-EASE,itemknn,1.0,sym,0.38297080993652344,0.2756601880594737,0.15719119184673894,0.8189540306462358,0.17228878804109793,0.5161007025761124,0.6899895437452741,2.898875718700543,0.28371975477352834,0.1400981883906345,0.9033977348434377,0.26761158380386396,0.6045081967213115,0.6993879463731201,2.9895438482695793,0.2756601880594737,0.15719119184673894,0.8189540306462358,0.17228878804109793,0.5161007025761124,0.6899895437452741,2.898875718700543
ml-1m,2,Lap-EASE,itemknn,3.0,sym,0.480426549911499,0.3657758969443342,0.2319433528000733,0.8794137241838774,0.2227101770962066,0.27107728337236536,0.7685237919141019,2.2990991653657393,0.36650090622310955,0.20537364071732273,0.9353764157228515,0.3295086409133051,0.35099531615925056,0.7569185458234962,2.4671438187430965,0.3657758969443342,0.2319433528000733,0.8794137241838774,0.2227101770962066,0.27107728337236536,0.7685237919141019,2.2990991653657393
ml-1m,2,GS-EASE,itemknn,3.0,sym,0.355715274810791,0.21438799634507927,0.11501620413383602,0.7258494337108594,0.12786190240215425,0.5518149882903981,0.6410919864210776,3.1518981319439483,0.22128626241070998,0.10051780289778019,0.8371085942704863,0.20669977588752778,0.6375878220140515,0.6584340161349429,3.205950807128001,0.21438799634507927,0.11501620413383602,0.7258494337108594,0.12786190240215425,0.5518149882903981,0.6410919864210776,3.1518981319439483
ml-1m,2,Lap-EASE,itemknn,10.0,sym,0.4731738567352295,0.3633138574190368,0.23126721381701687,0.8732511658894071,0.21905528686471964,0.23185011709601874,0.7810433196051116,2.202090636977775,0.36174644697862857,0.20256577541881177,0.9333777481678881,0.32238634892900697,0.30327868852459017,0.7656340914293946,2.3698679336188935,0.3633138574190368,0.23126721381701687,0.8732511658894071,0.21905528686471964,0.23185011709601874,0.7810433196051116,2.202090636977775
ml-1m,2,GS-EASE,itemknn,10.0,sym,0.3430211544036865,0.20985318923571933,0.1125698599942358,0.7168554297135243,0.12412667054314609,0.5199063231850117,0.63014958871263,3.191770520123997,0.21619025046939455,0.0979291209773736,0.8281145902731513,0.20054654016285414,0.6042154566744731,0.6482351962386834,3.238928313802121,0.20985318923571933,0.1125698599942358,0.7168554297135243,0.12412667054314609,0.5199063231850117,0.63014958871263,3.191770520123997
ml-1m,2,Lap-EASE,binary,1.0,sym,0.4321162700653076,0.36379928958340735,0.22931629519914412,0.8814123917388408,0.2232193299586788,0.2898126463700234,0.7613746727770714,2.345568418369848,0.36578660916748795,0.20420556947203272,0.9378747501665556,0.3305552009090323,0.376463700234192,0.7543474904755045,2.511740050799949,0.36379928958340735,0.22931629519914412,0.8814123917388408,0.2232193299586788,0.2898126463700234,0.7613746727770714,2.345568418369848
ml-1m,2,GS-EASE,binary,1.0,sym,0.33100128173828125,0.10501092260348396,0.0526386831859721,0.45019986675549634,0.05311434168785824,0.319672131147541,0.5908736361351286,3.0203672628201566,0.10844532700129132,0.04488048485399807,0.5909393737508328,0.09077031291904337,0.3790983606557377,0.6202090755455179,3.04144044283716,0.10501092260348396,0.0526386831859721,0.45019986675549634,0.05311434168785824,0.319672131147541,0.5908736361351286,3.0203672628201566
ml-1m,2,Lap-EASE,binary,3.0,sym,0.4632554054260254,0.3662027773371621,0.23228313664431152,0.8807461692205196,0.22314101191389615,0.26434426229508196,0.7678065121591144,2.2886436572337487,0.3668762805989071,0.2056189190366379,0.9363757495003331,0.3299011107736239,0.34192037470725994,0.7545251510408586,2.4580208848081395,0.3662027773371621,0.23228313664431152,0.8807461692205196,0.22314101191389615,0.26434426229508196,0.7678065121591144,2.2886436572337487
ml-1m,2,GS-EASE,binary,3.0,sym,0.33707427978515625,0.10291748468265233,0.0518520248489753,0.4355429713524317,0.04841987611028142,0.3100117096018735,0.5865470863302338,3.051163578734012,0.10290707293681046,0.04295574368586372,0.5547968021319121,0.07995236490150487,0.3752927400468384,0.6202770046178263,3.0802096982001634,0.10291748468265233,0.0518520248489753,0.4355429713524317,0.04841987611028142,0.3100117096018735,0.5865470863302338,3.051163578734012
ml-1m,2,Lap-EASE,binary,10.0,sym,0.4588797092437744,0.3642959968910353,0.23223337647140924,0.8734177215189873,0.21922998786459577,0.22131147540983606,0.7806284787214166,2.181819999229267,0.3620767709239547,0.20308358871395277,0.9317121918720853,0.3220652610164453,0.2892271662763466,0.7641285195834358,2.3487284728959326,0.3642959968910353,0.23223337647140924,0.8734177215189873,0.21922998786459577,0.22131147540983606,0.7806284787214166,2.181819999229267
ml-1m,2,GS-EASE,binary,10.0,sym,0.3445320129394531,0.12771536488252477,0.06546115346970333,0.5073284477015323,0.06166401570673879,0.3050351288056206,0.5899097658502777,3.1091387640311754,0.1252243291780181,0.053629627400737054,0.6135909393737509,0.09717796738056873,0.3826112412177986,0.6245159437192345,3.1410433502921116,0.12771536488252477,0.06546115346970333,0.5073284477015323,0.06166401570673879,0.3050351288056206,0.5899097658502777,3.1091387640311754
ml-1m,3,EASE,,0.0,,132.06043338775635,0.35706225986659396,0.22511819628899288,0.8726093464160984,0.21893095713123753,0.3100117096018735,0.7587483335995178,2.3860019783333133,0.35794709456288604,0.19932866889775816,0.9248295360053218,0.3234195007622611,0.4016393442622951,0.7525223895359858,2.551157214359107,0.35706225986659396,0.22511819628899288,0.8726093464160984,0.21893095713123753,0.3100117096018735,0.7587483335995178,2.3860019783333133
ml-1m,3,Lap-EASE,rp3beta,1.0,sym,0.4398024082183838,0.3603899929188662,0.22895704256319252,0.8712788957259272,0.21932688856241497,0.29596018735363,0.7638919499014911,2.3520841446498486,0.36159691111796943,0.20274376260275423,0.9253284550141361,0.3254263989898727,0.38114754098360654,0.7539284187894995,2.518341555827195,0.3603899929188662,0.22895704256319252,0.8712788957259272,0.21932688856241497,0.29596018735363,0.7638919499014911,2.3520841446498486
ml-1m,3,GS-EASE,rp3beta,1.0,sym,0.3337388038635254,0.3603826722249729,0.22894971716504722,0.8712788957259272,0.2193215238418901,0.2965456674473068,0.7643019262804891,2.3521872257088816,0.36159583629773434,0.20274349053271185,0.9253284550141361,0.32540468133890077,0.38114754098360654,0.7538744139362157,2.5184808424200678,0.3603826722249729,0.22894971716504722,0.8712788957259272,0.2193215238418901,0.2965456674473068,0.7643019262804891,2.3521872257088816
ml-1m,3,Lap-EASE,rp3beta,3.0,sym,0.45807528495788574,0.36219828753000904,0.23134455250061417,0.8682853816730417,0.21917281670413255,0.2725409836065574,0.7689327974136952,2.3020435509286146,0.3625213894256538,0.20418283401774684,0.9261599866954932,0.324628775176676,0.35802107728337235,0.7595245596927562,2.471550744752423,0.36219828753000904,0.23134455250061417,0.8682853816730417,0.21917281670413255,0.2725409836065574,0.7689327974136952,2.3020435509286146
ml-1m,3,GS-EASE,rp3beta,3.0,sym,0.3390209674835205,0.36224209812331154,0.23137957865143705,0.8682853816730417,0.21921312608796575,0.2725409836065574,0.7688729557137479,2.3021853497442235,0.3625347060792266,0.20419705282095618,0.9261599866954932,0.3246177579642031,0.35802107728337235,0.7594189422509066,2.471780910276257,0.36224209812331154,0.23137957865143705,0.8682853816730417,0.21921312608796575,0.2725409836065574,0.7688729557137479,2.3021853497442235
ml-1m,3,Lap-EASE,rp3beta,10.0,sym,0.4983551502227783,0.3572518275960121,0.2285891547150486,0.8641277232662564,0.21352867825086877,0.234192037470726,0.780561865957093,2.2094846610143697,0.35588195088974084,0.20019141585896041,0.9221686346249792,0.3161607302124457,0.30562060889929743,0.7651947440825848,2.3772108250512853,0.3572518275960121,0.2285891547150486,0.8641277232662564,0.21352867825086877,0.234192037470726,0.780561865957093,2.2094846610143697
ml-1m,3,GS-EASE,rp3beta,10.0,sym,0.3796732425689697,0.35731458491552304,0.22861197181658602,0.8642940296025279,0.21364210569437958,0.23536299765807964,0.7813682709022656,2.2099073233370277,0.35592157922383816,0.20021948733451198,0.9221686346249792,0.3161840892202031,0.30620608899297425,0.7654150392441617,2.377709055259935,0.35731458491552304,0.22861197181658602,0.8642940296025279,0.21364210569437958,0.23536299765807964,0.7813682709022656,2.2099073233370277
ml-1m,3,Lap-EASE,p3alpha,1.0,sym,0.446774959564209,0.36045097218667577,0.22902583510167374,0.8712788957259272,0.2191657655826114,0.2930327868852459,0.7630498555161784,2.349061149189593,0.36153229151848304,0.20276760342863717,0.9249958423415933,0.3251073257149229,0.3790983606557377,0.7539218822538296,2.5155795831134924,0.36045097218667577,0.22902583510167374,0.8712788957259272,0.2191657655826114,0.2930327868852459,0.7630498555161784,2.349061149189593
ml-1m,3,GS-EASE,p3alpha,1.0,sym,0.3579521179199219,0.36075916898141897,0.22929874627691066,0.87161150839847,0.21961697547494227,0.2930327868852459,0.7615421000087554,2.352559685503916,0.36157412992788196,0.20276449450827255,0.9251621486778646,0.3252011066500821,0.3788056206088993,0.7525433688111616,2.5187717345904272,0.36075916898141897,0.22929874627691066,0.87161150839847,0.21961697547494227,0.2930327868852459,0.7615421000087554,2.352559685503916
ml-1m,3,Lap-EASE,p3alpha,3.0,sym,0.49869346618652344,0.3620712892861149,0.23132555590899317,0.8679527690004989,0.21900228021207185,0.2652224824355972,0.7658647617432284,2.296242253928051,0.3625171797723579,0.20428086360203096,0.9259936803592217,0.32452019892064593,0.34894613583138173,0.7565878236974253,2.4648177013215227,0.3620712892861149,0.23132555590899317,0.8679527690004989,0.21900228021207185,0.2652224824355972,0.7658647617432284,2.296242253928051
ml-1m,3,GS-EASE,p3alpha,3.0,sym,0.3566732406616211,0.3626112238954608,0.2316864649614673,0.868784300681856,0.21934388962918971,0.2661007025761124,0.7624605800011233,2.305459571651997,0.3628759511265251,0.20455045795753013,0.9258273740229502,0.32484681829880085,0.349824355971897,0.7537356786933751,2.473861211602165,0.3626112238954608,0.2316864649614673,0.868784300681856,0.21934388962918971,0.2661007025761124,0.7624605800011233,2.305459571651997
ml-1m,3,Lap-EASE,p3alpha,10.0,sym,0.47371959686279297,0.3573067516474171,0.22890312583108646,0.8626309662398137,0.21289390577755468,0.226288056206089,0.780378563134769,2.1950401500104952,0.35614451221479476,0.20044013314135764,0.9223349409612506,0.31629918242808397,0.2930327868852459,0.7624529968617777,2.361982499666441,0.3573067516474171,0.22890312583108646,0.8626309662398137,0.21289390577755468,0.226288056206089,0.780378563134769,2.1950401500104952
ml-1m,3,GS-EASE,p3alpha,10.0,sym,0.35868406295776367,0.35938911313218835,0.23039661630924213,0.864792948611342,0.214293369835494,0.22833723653395785,0.7696037218505205,2.223416129386124,0.3584283500414365,0.20198419892158684,0.9246632296690503,0.3189555143982542,0.2939110070257611,0.7520124391838932,2.389284072563453,0.35938911313218835,0.23039661630924213,0.864792948611342,0.214293369835494,0.22833723653395785,0.7696037218505205,2.223416129386124
ml-1m,3,Lap-EASE,itemknn,1.0,sym,0.4551074504852295,0.3603508523608276,0.22891564458349817,0.8712788957259272,0.21948205018746272,0.29361826697892274,0.7625783219110338,2.35083672432947,0.36152966867793335,0.2027080562732434,0.9256610676866789,0.32547392666980823,0.38173302107728335,0.7547117110269264,2.5171311592653702,0.3603508523608276,0.22891564458349817,0.8712788957259272,0.21948205018746272,0.29361826697892274,0.7625783219110338,2.35083672432947
ml-1m,3,GS-EASE,itemknn,1.0,sym,0.3389134407043457,0.27463580435307744,0.15755868916143181,0.8045900548810909,0.1691883246014662,0.5137587822014051,0.6888719265902037,2.8963978978276295,0.281121772132685,0.13958449846239915,0.8920671877598536,0.2627553969088849,0.6062646370023419,0.7015317929774398,2.9836824307720926,0.27463580435307744,0.15755868916143181,0.8045900548810909,0.1691883246014662,0.5137587822014051,0.6888719265902037,2.8963978978276295
ml-1m,3,Lap-EASE,itemknn,3.0,sym,0.47075676918029785,0.36214791173396216,0.23127257349774238,0.8686179943455846,0.2191562324945389,0.27049180327868855,0.7680470092577194,2.29991913590456,0.3624561104041721,0.204049355717877,0.9266589057043073,0.3247291811342604,0.35802107728337235,0.7602817770545938,2.4692606944421387,0.36214791173396216,0.23127257349774238,0.8686179943455846,0.2191562324945389,0.27049180327868855,0.7680470092577194,2.29991913590456
ml-1m,3,GS-EASE,itemknn,3.0,sym,0.3702971935272217,0.21425620510089086,0.11560947689680674,0.7179444536836853,0.12797472383219635,0.5564988290398126,0.6454337362857416,3.1474191899993027,0.2217995370156419,0.10139704894698105,0.8310327623482454,0.20726929550068995,0.642271662763466,0.6628647047168086,3.1985584411026795,0.21425620510089086,0.11560947689680674,0.7179444536836853,0.12797472383219635,0.5564988290398126,0.6454337362857416,3.1474191899993027
ml-1m,3,Lap-EASE,itemknn,10.0,sym,0.4693000316619873,0.3569157724233284,0.22829239165900606,0.863129885248628,0.21289914042513863,0.23331381733021078,0.7816775906489515,2.2039471112865954,0.35581572084266816,0.19996979852080177,0.9223349409612506,0.3162702006286946,0.3044496487119438,0.7661141724980491,2.3714437334166867,0.3569157724233284,0.22829239165900606,0.863129885248628,0.21289914042513863,0.23331381733021078,0.7816775906489515,2.2039471112865954
ml-1m,3,GS-EASE,itemknn,10.0,sym,0.4154067039489746,0.20774772798620117,0.11156927401606587,0.7069682354897722,0.12293090864362953,0.5181498829039812,0.6302994923428615,3.190273080347951,0.21461563941551065,0.09744049873513871,0.8210543821719608,0.20029644041335018,0.6065573770491803,0.6513147109833455,3.233475837434887,0.20774772798620117,0.11156927401606587,0.7069682354897722,0.12293090864362953,0.5181498829039812,0.6302994923428615,3.190273080347951
ml-1m,3,Lap-EASE,binary,1.0,sym,0.44365358352661133,0.3605401346752835,0.22904715362871503,0.8721104274072842,0.2194388012598086,0.29156908665105385,0.7626556450314812,2.3469843972721995,0.3613807754881161,0.20266048890108648,0.9249958423415933,0.32490763244127996,0.3790983606557377,0.7546522688614821,2.513521349440154,0.3605401346752835,0.22904715362871503,0.8721104274072842,0.2194388012598086,0.29156908665105385,0.7626556450314812,2.3469843972721995
ml-1m,3,GS-EASE,binary,1.0,sym,0.3552055358886719,0.10174595696336106,0.050843741673422205,0.43672043904872776,0.051259745300457314,0.319672131147541,0.5915007715273806,3.018148212326498,0.10518279018884077,0.04353899946762716,0.5709296524197572,0.08753987905842417,0.38524590163934425,0.626261173233071,3.0389930950751416,0.10174595696336106,0.050843741673422205,0.43672043904872776,0.051259745300457314,0.319672131147541,0.5915007715273806,3.018148212326498
ml-1m,3,Lap-EASE,binary,3.0,sym,0.46320271492004395,0.3621096364371137,0.2313858630636811,0.8682853816730417,0.21891850460060333,0.26375878220140514,0.7662326889593449,2.2915325539295703,0.36237350005403945,0.2041800308992271,0.9263262930317645,0.32414114799946836,0.34806791569086654,0.7578117750760653,2.4595982691266243,0.3621096364371137,0.2313858630636811,0.8682853816730417,0.21891850460060333,0.26375878220140514,0.7662326889593449,2.2915325539295703
ml-1m,3,GS-EASE,binary,3.0,sym,0.33945178985595703,0.09967194042158672,0.05047154262472461,0.4194245800765009,0.046298154443289226,0.3135245901639344,0.5931723407251919,3.04803668914473,0.10061652107618366,0.04212175847597462,0.54182604357226,0.07828117251438006,0.37617096018735363,0.6208795469737747,3.076873786152166,0.09967194042158672,0.05047154262472461,0.4194245800765009,0.046298154443289226,0.3135245901639344,0.5931723407251919,3.04803668914473
ml-1m,3,Lap-EASE,binary,10.0,sym,0.4437980651855469,0.35700695598352056,0.22877466460926996,0.8619657408947281,0.21251651205117278,0.22453161592505855,0.7821877891253002,2.184268743056339,0.3558987085136585,0.20031960580543523,0.9223349409612506,0.31624957739287113,0.2889344262295082,0.7632367290660846,2.3508595861095585,0.35700695598352056,0.22877466460926996,0.8619657408947281,0.21251651205117278,0.22453161592505855,0.7821877891253002,2.184268743056339
ml-1m,3,GS-EASE,binary,10.0,sym,0.3456578254699707,0.12353636339964774,0.06379014751338506,0.4942624313986363,0.05958132894206566,0.3085480093676815,0.5971683742782479,3.104886603831133,0.12179579209826995,0.05251092284384746,0.6026941626475969,0.09460381108013699,0.376463700234192,0.6195712296762923,3.137440238380548,0.12353636339964774,0.06379014751338506,0.4942624313986363,0.05958132894206566,0.3085480093676815,0.5971683742782479,3.104886603831133
ml-1m,4,EASE,,0.0,,130.45737385749817,0.3602199710712781,0.22636381640845926,0.8736263736263736,0.22263170160415102,0.31059718969555034,0.7588552195526748,2.3826147347901783,0.36241559929929296,0.20251274440390268,0.9302364302364302,0.32716994336340544,0.3984192037470726,0.7506592966181505,2.5499964162059165,0.3602199710712781,0.22636381640845926,0.8736263736263736,0.22263170160415102,0.31059718969555034,0.7588552195526748,2.3826147347901783
ml-1m,4,Lap-EASE,rp3beta,1.0,sym,0.43523359298706055,0.36492940601166063,0.23099965366476136,0.8754578754578755,0.22471338394484922,0.29420374707259955,0.764004685198715,2.345519982960372,0.36615646979296707,0.20601882345700948,0.9300699300699301,0.32920857262107733,0.38378220140515223,0.7560027691606639,2.5169785117184826,0.36492940601166063,0.23099965366476136,0.8754578754578755,0.22471338394484922,0.29420374707259955,0.764004685198715,2.345519982960372
ml-1m,4,GS-EASE,rp3beta,1.0,sym,0.35282444953918457,0.36493021173081347,0.2309941102663608,0.8754578754578755,0.2247910840225493,0.29420374707259955,0.763998754148008,2.3455722453418364,0.36613642780075306,0.2060044519304691,0.9300699300699301,0.3292037492886382,0.38378220140515223,0.7559710947582801,2.5170482202084874,0.36493021173081347,0.2309941102663608,0.8754578754578755,0.2247910840225493,0.29420374707259955,0.763998754148008,2.3455722453418364
ml-1m,4,Lap-EASE,rp3beta,3.0,sym,0.5478076934814453,0.36784793317944636,0.23434702462125928,0.8766233766233766,0.2244523143506958,0.2716627634660422,0.7697919896195757,2.2957634992059406,0.3676194444144426,0.2079382628763542,0.9299034299034299,0.3288109282423056,0.36007025761124123,0.7613606853850756,2.469732281152332,0.36784793317944636,0.23434702462125928,0.8766233766233766,0.2244523143506958,0.2716627634660422,0.7697919896195757,2.2957634992059406
ml-1m,4,GS-EASE,rp3beta,3.0,sym,0.36684608459472656,0.36788797254111244,0.2343737226439891,0.8766233766233766,0.22450333447343546,0.272248243559719,0.7701686485557455,2.2960122796767943,0.3676172223597862,0.20793830791265452,0.9300699300699301,0.32883494179151523,0.36007025761124123,0.7612778684729904,2.469921271426511,0.36788797254111244,0.2343737226439891,0.8766233766233766,0.22450333447343546,0.272248243559719,0.7701686485557455,2.2960122796767943
ml-1m,4,Lap-EASE,rp3beta,10.0,sym,0.4524242877960205,0.3637145360064067,0.2323498049936542,0.8677988677988678,0.21851535695417892,0.23507025761124123,0.7839064215153879,2.2024753926523584,0.3615724273680277,0.2043204184915571,0.926073926073926,0.3202100785832693,0.30269320843091335,0.7644257418918927,2.3732722902501613,0.3637145360064067,0.2323498049936542,0.8677988677988678,0.21851535695417892,0.23507025761124123,0.7839064215153879,2.2024753926523584
ml-1m,4,GS-EASE,rp3beta,10.0,sym,0.34434938430786133,0.36376421158519917,0.23238407242375494,0.8679653679653679,0.21854511436965277,0.23565573770491804,0.7841654825505757,2.2029595007897034,0.36156803467044246,0.20433349189193267,0.9259074259074259,0.3200920222755764,0.30327868852459017,0.7646343682057968,2.3738190131411483,0.36376421158519917,0.23238407242375494,0.8679653679653679,0.21854511436965277,0.23565573770491804,0.7841654825505757,2.2029595007897034
ml-1m,4,Lap-EASE,p3alpha,1.0,sym,0.4410250186920166,0.3650682314026715,0.23119942342448008,0.8752913752913752,0.2244052444795794,0.2903981264637002,0.7627572360435264,2.3420734874712283,0.3661552146237853,0.2059766145927736,0.9305694305694305,0.32928430403029696,0.38114754098360654,0.7555288797224282,2.5144259881653257,0.3650682314026715,0.23119942342448008,0.8752913752913752,0.2244052444795794,0.2903981264637002,0.7627572360435264,2.3420734874712283
ml-1m,4,GS-EASE,p3alpha,1.0,sym,0.3538985252380371,0.36490410513920196,0.231033521624508,0.8752913752913752,0.22477669549691298,0.29069086651053866,0.7609586452486754,2.346333529159148,0.36618292159625754,0.20596131154407027,0.9315684315684316,0.32973417921612547,0.38144028103044497,0.7544456950059406,2.517524693305818,0.36490410513920196,0.231033521624508,0.8752913752913752,0.22477669549691298,0.29069086651053866,0.7609586452486754,2.346333529159148
ml-1m,4,Lap-EASE,p3alpha,3.0,sym,0.5727512836456299,0.3681148634310918,0.23463572695361246,0.876956376956377,0.2247091008885188,0.2666861826697892,0.7689725203446389,2.2889397210950793,0.3674443554940426,0.20793074461082464,0.9295704295704296,0.32837617268911634,0.35450819672131145,0.7606384257086156,2.462999987765059,0.3681148634310918,0.23463572695361246,0.876956376956377,0.2247091008885188,0.2666861826697892,0.7689725203446389,2.2889397210950793
ml-1m,4,GS-EASE,p3alpha,3.0,sym,0.3401949405670166,0.36817364668727204,0.234678723712879,0.8756243756243757,0.22457931113568733,0.26697892271662765,0.7650130571183202,2.2987867550173062,0.36830684733623137,0.2084034080613141,0.9312354312354313,0.32979625636542864,0.35304449648711944,0.7562144461398193,2.4722430005888896,0.36817364668727204,0.234678723712879,0.8756243756243757,0.22457931113568733,0.26697892271662765,0.7650130571183202,2.2987867550173062
ml-1m,4,Lap-EASE,p3alpha,10.0,sym,0.46642589569091797,0.3637578097033446,0.2326644478075884,0.8676323676323676,0.21846212811855992,0.22540983606557377,0.7824003701925779,2.1871374910996098,0.36177280933237205,0.2045570715465603,0.9252414252414253,0.32030453367807665,0.29420374707259955,0.7647153178496462,2.358238675860094,0.3637578097033446,0.2326644478075884,0.8676323676323676,0.21846212811855992,0.22540983606557377,0.7824003701925779,2.1871374910996098
ml-1m,4,GS-EASE,p3alpha,10.0,sym,0.369793176651001,0.3654743470380963,0.2338673420043885,0.8707958707958708,0.2202741517443228,0.22833723653395785,0.7723011603780834,2.2160440917456623,0.3636355805502764,0.20592892208060426,0.9272394272394272,0.32228966408900156,0.2930327868852459,0.7522538899661777,2.3867785794454437,0.3654743470380963,0.2338673420043885,0.8707958707958708,0.2202741517443228,0.22833723653395785,0.7723011603780834,2.2160440917456623
ml-1m,4,Lap-EASE,itemknn,1.0,sym,0.4415750503540039,0.3648213764120312,0.23092922197584895,0.8752913752913752,0.2244056022934103,0.29361826697892274,0.7640133213413371,2.3443845384220894,0.36609857667286894,0.20592965035556013,0.9309024309024309,0.329288431251387,0.38378220140515223,0.7564645499428106,2.515722462064806,0.3648213764120312,0.23092922197584895,0.8752913752913752,0.2244056022934103,0.29361826697892274,0.7640133213413371,2.3443845384220894
ml-1m,4,GS-EASE,itemknn,1.0,sym,0.34081196784973145,0.2774264198572591,0.1588392486146171,0.8156843156843157,0.17362503317767541,0.5131733021077284,0.6855512808165405,2.9054531478419627,0.28402254101983804,0.14153523924017625,0.8966033966033966,0.26619088910496297,0.5980679156908665,0.6956352181021785,2.991904568246707,0.2774264198572591,0.1588392486146171,0.8156843156843157,0.17362503317767541,0.5131733021077284,0.6855512808165405,2.9054531478419627
ml-1m,4,Lap-EASE,itemknn,3.0,sym,0.46165966987609863,0.3676322106821818,0.23413994048489514,0.8761238761238761,0.2240106072702015,0.27195550351288056,0.770681525148694,2.293914452419944,0.36761449772453036,0.20794231400894395,0.9297369297369298,0.32857560824849374,0.3588992974238876,0.7614941475055668,2.4669108591105493,0.3676322106821818,0.23413994048489514,0.8761238761238761,0.2240106072702015,0.27195550351288056,0.770681525148694,2.293914452419944
ml-1m,4,GS-EASE,itemknn,3.0,sym,0.3578979969024658,0.2160265419230947,0.1165280283512993,0.7267732267732268,0.12893517869560225,0.5491803278688525,0.637765131102018,3.158236384414605,0.22336727994329653,0.10219076804354807,0.8388278388278388,0.20817019801360512,0.6370023419203747,0.6576336500509294,3.2087983795836315,0.2160265419230947,0.1165280283512993,0.7267732267732268,0.12893517869560225,0.5491803278688525,0.637765131102018,3.158236384414605
ml-1m,4,Lap-EASE,itemknn,10.0,sym,0.4851536750793457,0.36330734988735713,0.2320356823354272,0.8676323676323676,0.2179044830045043,0.23565573770491804,0.7861905382402277,2.197127152578257,0.3614067481076757,0.20425758683128353,0.9255744255744256,0.3195269708477267,0.30210772833723654,0.7664318562574377,2.3663626743888733,0.36330734988735713,0.2320356823354272,0.8676323676323676,0.2179044830045043,0.23565573770491804,0.7861905382402277,2.197127152578257
ml-1m,4,GS-EASE,itemknn,10.0,sym,0.34462499618530273,0.21068935926471355,0.11347776472918196,0.7176157176157176,0.1244450001101093,0.5161007025761124,0.6276925003527385,3.1973516399222004,0.21708089033809833,0.09927063397685697,0.825008325008325,0.19933307191896238,0.6015807962529274,0.6459664504190052,3.2446639786926412,0.21068935926471355,0.11347776472918196,0.7176157176157176,0.1244450001101093,0.5161007025761124,0.6276925003527385,3.1973516399222004
ml-1m,4,Lap-EASE,binary,1.0,sym,0.4883420467376709,0.3650622200865884,0.2311433739530395,0.8754578754578755,0.22452375828165633,0.2903981264637002,0.7635059496954659,2.3400521113911963,0.3661144267417166,0.20594118364394826,0.9310689310689311,0.3293636715454606,0.3805620608899297,0.7559106790645251,2.512166226463598,0.3650622200865884,0.2311433739530395,0.8754578754578755,0.22452375828165633,0.2903981264637002,0.7635059496954659,2.3400521113911963
