model,fusion_alpha,ease_lambda,rp3_beta,rp3_topK,train_time_s,seed,NDCG@10,MAP@10,HitRate@10,Recall@10,Coverage@10,Gini@10,Novelty@10,NDCG@20,MAP@20,HitRate@20,Recall@20,Coverage@20,Gini@20,Novelty@20,NDCG@k,MAP@k,HitRate@k,Recall@k,Coverage@k,Gini@k,Novelty@k,wilcoxon_vs_EASE_stat,wilcoxon_vs_EASE_p,wilcoxon_vs_EASE_n_pairs,wilcoxon_vs_EASE_sign,wilcoxon_vs_EASE_mean_diff,wilcoxon_vs_EASE_median_diff
Hybrid-Matrix,0.3,500,0.3,200,6.631223201751709,3,0.2760685397649751,0.16424675815777834,0.7798104107766506,0.15974216686833606,0.09045667447306792,0.873016231821345,1.672297811602482,0.27128686563408383,0.14021576036424946,0.863129885248628,0.2337281062691463,0.12822014051522249,0.8653613517743519,1.79988884364439,0.2760685397649751,0.16424675815777834,0.7798104107766506,0.15974216686833606,0.09045667447306792,0.873016231821345,1.672297811602482,2668845.0,2.842707414976443e-295,6013,-1,-0.08592138875333315,-0.06625422345438901
Hybrid-Matrix,0.5,500,0.3,200,6.914479970932007,3,0.29576430907037377,0.17765875553521665,0.8104107766505904,0.17726157110147425,0.12558548009367682,0.879438373035579,1.739754150709158,0.2897818737631094,0.15221445266006037,0.8827540329286546,0.25260035496027283,0.17769320843091335,0.8780693998807088,1.863663456719219,0.29576430907037377,0.17765875553521665,0.8104107766505904,0.17726157110147425,0.12558548009367682,0.879438373035579,1.739754150709158,3094878.5,2.381603194253607e-218,6013,-1,-0.06622561944793445,-0.037437662729874616
Hybrid-Matrix,0.7,500,0.3,200,6.023560047149658,3,0.3202284636695361,0.195494167844408,0.8426742058872443,0.19549702877644132,0.1835480093676815,0.8741536346952681,1.8591458562395982,0.31538564460196183,0.16915864710812312,0.9043738566439381,0.2800874830028337,0.24707259953161592,0.871141495953081,1.987563648183524,0.3202284636695361,0.195494167844408,0.8426742058872443,0.19549702877644132,0.1835480093676815,0.8741536346952681,1.8591458562395982,3564454.0,2.2831999900286515e-125,6013,-1,-0.04176146484877211,-0.007336409995520432
Hybrid-Matrix,0.3,500,0.6,200,6.7982025146484375,3,0.31976936642380477,0.1957906494545265,0.8373524031265591,0.19394807872092268,0.2344847775175644,0.8791415520222208,1.9423919677914967,0.31781632342194943,0.17071918333104472,0.9065358390154665,0.28236410014888147,0.3155737704918033,0.8722785695927222,2.0878407605859994,0.31976936642380477,0.1957906494545265,0.8373524031265591,0.19394807872092268,0.2344847775175644,0.8791415520222208,1.9423919677914967,3754422.0,1.91746352933657e-123,6013,-1,-0.042220562094503464,-0.01129915754249522
Hybrid-Matrix,0.5,500,0.6,200,10.33812165260315,3,0.33338964723558967,0.2059994911818045,0.854648262098786,0.20349062950438696,0.2555620608899297,0.8659852869374851,2.0077872942345207,0.3310492428890134,0.1800899356846906,0.9166805255280226,0.2961154088963321,0.3439695550351288,0.8603781027631621,2.1575038964749957,0.33338964723558967,0.2059994911818045,0.854648262098786,0.20349062950438696,0.2555620608899297,0.8659852869374851,2.0077872942345207,4006114.0,1.4295773527074996e-73,6013,-1,-0.028600281282718527,0.0
Hybrid-Matrix,0.7,500,0.6,200,6.942621469497681,3,0.3477168825237421,0.21777131806088904,0.8652918676201563,0.2137140448196563,0.28307962529274006,0.8459307831996548,2.1041132410924037,0.34707470024883746,0.1916119670769286,0.9251621486778646,0.31280816570619113,0.36973067915690866,0.8358969790842461,2.265117622967046,0.3477168825237421,0.21777131806088904,0.8652918676201563,0.2137140448196563,0.28307962529274006,0.8459307831996548,2.1041132410924037,4168335.5,5.253296420926437e-30,6013,-1,-0.014273045994566129,0.0
Hybrid-Matrix,0.3,200,0.3,200,6.173742055892944,4,0.27530368013262396,0.16248625823030582,0.7910422910422911,0.1611176954353498,0.08255269320843091,0.8690974510123446,1.6546286039545461,0.2692333514359644,0.13799578388169229,0.8697968697968698,0.23164611833229232,0.11973067915690866,0.8628421700548838,1.7850323584387868,0.27530368013262396,0.16248625823030582,0.7910422910422911,0.1611176954353498,0.08255269320843091,0.8690974510123446,1.6546286039545461,2470569.5,0.0,6006,-1,-0.09177874219957724,-0.07541962880311426
Hybrid-Matrix,0.5,200,0.3,200,6.8355488777160645,4,0.291068554760709,0.17340011454594786,0.8118548118548119,0.17503543419132847,0.11475409836065574,0.8831922329371309,1.706233441159347,0.28509280756662925,0.14822082871218803,0.8856143856143857,0.24845810510881558,0.15778688524590165,0.8757062665225932,1.8333502359912177,0.291068554760709,0.17340011454594786,0.8118548118548119,0.17503543419132847,0.11475409836065574,0.8831922329371309,1.706233441159347,2757496.5,2.871774352029305e-279,6006,-1,-0.07601386757149226,-0.05640912717838523
Hybrid-Matrix,0.7,200,0.3,200,7.433804273605347,4,0.31131332791907507,0.18803289982357443,0.8363303363303364,0.19056123210048856,0.164519906323185,0.8820059537141387,1.8038015601484263,0.30694773942508835,0.16260931700283882,0.9047619047619048,0.2727586777617189,0.22453161592505855,0.8787625889972694,1.9320763595827322,0.31131332791907507,0.18803289982357443,0.8363303363303364,0.19056123210048856,0.164519906323185,0.8820059537141387,1.8038015601484263,3089884.0,2.047869586775218e-201,6006,-1,-0.05576909441312613,-0.024678507276560346
Hybrid-Matrix,0.3,200,0.6,200,6.682145118713379,4,0.32150824659132526,0.19659278263728375,0.8423243423243423,0.19557067533540112,0.226288056206089,0.8833787600928609,1.9150892543421796,0.31871477545716226,0.17138080000982492,0.9072594072594072,0.2817504617571947,0.31088992974238877,0.8775205804866824,2.062828894251029,0.32150824659132526,0.19659278263728375,0.8423243423243423,0.19557067533540112,0.226288056206089,0.8833787600928609,1.9150892543421796,3648456.5,1.1703053640613798e-145,6006,-1,-0.04557417574087599,-0.01935901134576634
Hybrid-Matrix,0.5,200,0.6,200,7.01942253112793,4,0.3320203458723231,0.20441143140264456,0.8528138528138528,0.20415393602244988,0.24677985948477751,0.874922191292298,1.96365303756492,0.3300429102944119,0.17888051476556624,0.9177489177489178,0.29530829159344457,0.3346018735362998,0.8689873556015288,2.115630366890398,0.3320203458723231,0.20441143140264456,0.8528138528138528,0.20415393602244988,0.24677985948477751,0.874922191292298,1.96365303756492,3787502.5,2.7591083915236074e-107,6006,-1,-0.03506207645987813,-0.006231382382527573
Hybrid-Matrix,0.7,200,0.6,200,6.862094879150391,4,0.34394098302837145,0.21349383509956074,0.8653013653013653,0.2128971587719312,0.27546838407494145,0.8611573336334231,2.0395217820558926,0.3421889280880022,0.18768334396361225,0.9222444222444223,0.30710466810935244,0.3644613583138173,0.853398007614875,2.198871977576771,0.34394098302837145,0.21349383509956074,0.8653013653013653,0.2128971587719312,0.27546838407494145,0.8611573336334231,2.0395217820558926,4031334.5,7.812551058347689e-66,6006,-1,-0.023141439303829798,0.0
Hybrid-Matrix,0.3,500,0.3,200,6.021458148956299,4,0.27938580713105526,0.16541964887699012,0.7963702963702963,0.16431726207755498,0.0895784543325527,0.8730460171636643,1.666259002886286,0.27355719104890763,0.14079577822491832,0.8734598734598734,0.23606618867872178,0.12763466042154567,0.8657326236454677,1.7964363063825102,0.27938580713105526,0.16541964887699012,0.7963702963702963,0.16431726207755498,0.0895784543325527,0.8730460171636643,1.666259002886286,2585810.0,0.0,6006,-1,-0.08769661520114591,-0.07170424978199938
Hybrid-Matrix,0.5,500,0.3,200,6.684020519256592,4,0.2985835824263356,0.17901903413312142,0.8211788211788211,0.1806113343905549,0.12558548009367682,0.8816949949817083,1.7324557587136875,0.2925958818652666,0.1533797717441411,0.8911088911088911,0.2561729744130984,0.1715456674473068,0.8751919582124361,1.858744031698725,0.2985835824263356,0.17901903413312142,0.8211788211788211,0.1806113343905549,0.12558548009367682,0.8816949949817083,1.7324557587136875,2953596.5,4.889692601963247e-245,6006,-1,-0.06849883990586558,-0.04440616209771951
Hybrid-Matrix,0.7,500,0.3,200,6.894987344741821,4,0.3230107823339645,0.1969801314940204,0.8466533466533467,0.19918963030108247,0.1794496487119438,0.874121419635286,1.8512120577973292,0.3181699494022286,0.17051839885296158,0.9112554112554112,0.2827025952558166,0.24824355971896955,0.8728351640497867,1.9827735253531904,0.3230107823339645,0.1969801314940204,0.8466533466533467,0.19918963030108247,0.1794496487119438,0.874121419635286,1.8512120577973292,3433532.0,3.1028581870550398e-146,6006,-1,-0.044071639998236656,-0.012192989110525604
Hybrid-Matrix,0.3,500,0.6,200,7.193589687347412,4,0.32509693596319605,0.1993913964541799,0.844988344988345,0.19787662331345365,0.2303864168618267,0.8798266536513042,1.9326852604934772,0.32231040826909957,0.17391448506794,0.9090909090909091,0.28522085341269743,0.3164519906323185,0.87395741785196,2.0814695291013816,0.32509693596319605,0.1993913964541799,0.844988344988345,0.19787662331345365,0.2303864168618267,0.8798266536513042,1.9326852604934772,3809106.0,1.1595018100472368e-128,6006,-1,-0.04198548636900514,-0.015257518779489249
Hybrid-Matrix,0.5,500,0.6,200,6.960824251174927,4,0.3381781689823664,0.20947902377395003,0.8584748584748585,0.207903633747791,0.2497072599531616,0.865612425870339,1.99772084458481,0.3363682493754688,0.18378407852561235,0.9187479187479187,0.3006592156845558,0.3387002341920375,0.860017726439507,2.1505007958864715,0.3381781689823664,0.20947902377395003,0.8584748584748585,0.207903633747791,0.2497072599531616,0.865612425870339,1.99772084458481,4002009.0,9.398639634032283e-84,6006,-1,-0.028904253349834815,-0.0027228975291135674
Hybrid-Matrix,0.7,500,0.6,200,7.254521131515503,4,0.35362376470406853,0.22190399453154552,0.8711288711288712,0.21832436367325928,0.2827868852459016,0.84727380969617,2.0962984168736263,0.35149264530183294,0.1950113746770823,0.9242424242424242,0.3150696270707117,0.3752927400468384,0.8400838111446536,2.2581931106794224,0.35362376470406853,0.22190399453154552,0.8711288711288712,0.21832436367325928,0.2827868852459016,0.84727380969617,2.0962984168736263,4269233.5,4.7712368711836944e-30,6006,-1,-0.013458657628132656,0.0
